Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
21, Tom Clancy's Rainbow Six: Vegas 2 , X360 , Ubisoft , Shooter ,65325,1319493,7,2008-05-03,M,39571 
22, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,65068,10617101,123,2008-05-03,E,39571 
23, Iron Man , X360 , Sega , Action ,64812,64812,1,2008-05-03,T,39571 
24, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,64233,14186224,85,2008-05-03,T,39571 
25, Super Mario Galaxy , Wii , Nintendo , Platform ,63780,5733097,27,2008-05-03,E,39571 
26, Mario Party DS , DS , Nintendo , Misc ,62589,3841680,26,2008-05-03,E,39571 
27, Iron Man , PS3 , Sega , Action ,59698,59698,1,2008-05-03,T,39571 
28, Army of Two , X360 , Electronic Arts , Shooter ,57358,990127,9,2008-05-03,M,39571 
29, Mario Party 8 , Wii , Nintendo , Misc ,55240,4971961,49,2008-05-03,E,39571 
30, Halo 3 , X360 , Microsoft Game Studios , Shooter ,54580,7723547,32,2008-05-03,M,39571 
1, Grand Theft Auto IV , X360 , Capcom , Action ,892754,4183294,2,2008-05-10,M,39578 
2, Grand Theft Auto IV , PS3 , Capcom , Action ,628372,3108009,2,2008-05-10,M,39578 
3, Mario Kart Wii , Wii , Nintendo , Racing ,617769,4170396,5,2008-05-10,E,39578 
4, Wii Sports , Wii , Nintendo , Sports ,314555,22768406,77,2008-05-10,E,39578 
5, Wii Fit , Wii , Nintendo , Sports ,250659,3067932,24,2008-05-10,E,39578 
6, Wii Play , Wii , Nintendo , Misc ,193287,12201952,76,2008-05-10,E,39578 
7, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,103552,2057613,35,2008-05-10,T,39578 
8, Mario Kart DS , DS , Nintendo , Racing ,89608,9977197,130,2008-05-10,E,39578 
9, Monster Hunter Freedom Unite , PSP , Capcom , Role-Playing ,82446,2110896,7,2008-05-10,T,39578 
10, Link's Crossbow Training , Wii , Nintendo , Shooter ,81913,1915312,25,2008-05-10,T,39578 
11, Gran Turismo 5 Prologue , PS3 , Sony Computer Entertainment , Racing ,79857,1474583,22,2008-05-10,E,39578 
12, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,78474,4335357,27,2008-05-10,E,39578 
13, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,77898,5002711,15,2008-05-10,T,39578 
14, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,73743,1811291,17,2008-05-10,E,39578 
15, Nintendogs , DS , Nintendo , Simulation ,71928,18473460,160,2008-05-10,E,39578 
16, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,69482,12796452,156,2008-05-10,E,39578 
17, New Super Mario Bros. , DS , Nintendo , Platform ,66840,14454159,104,2008-05-10,E,39578 
18, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,59648,10676749,124,2008-05-10,E,39578 
19, Call of Duty 4: Modern Warfare , X360 , Activision , Shooter ,58719,5811361,27,2008-05-10,M,39578 
20, Mario Party DS , DS , Nintendo , Misc ,57293,3898973,27,2008-05-10,E,39578 
21, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,54097,14240321,86,2008-05-10,T,39578 
22, Guitar Hero III: Legends of Rock , Wii , Activision , Misc ,53737,2564576,28,2008-05-10,T,39578 
23, Call of Duty 4: Modern Warfare , PS3 , Activision , Shooter ,53481,3184574,27,2008-05-10,M,39578 
24, Game Party , Wii , Midway Games , Misc ,52444,824243,24,2008-05-10,E,39578 
25, Iron Man , X360 , Sega , Action ,51244,116056,2,2008-05-10,T,39578 
26, Super Mario Galaxy , Wii , Nintendo , Platform ,50140,5783237,28,2008-05-10,E,39578 
27, Iron Man , PS3 , Sega , Action ,46443,106141,2,2008-05-10,T,39578 
28, Imagine: Babyz , DS , Ubisoft , Simulation ,45692,1391371,29,2008-05-10,E,39578 
29, Cooking Mama 2: Dinner With Friends , DS , 505 Games , Simulation ,44893,1035638,26,2008-05-10,E,39578 
30, Grand Theft Auto: Vice City Stories , PSP , Take-Two Interactive , Action ,39993,2798633,80,2008-05-10,M,39578 
1, Grand Theft Auto IV , X360 , Capcom , Action ,452908,4636202,3,2008-05-17,M,39585 
2, Mario Kart Wii , Wii , Nintendo , Racing ,409923,4580319,6,2008-05-17,E,39585 
3, Grand Theft Auto IV , PS3 , Capcom , Action ,318866,3426875,3,2008-05-17,M,39585 
4, Wii Sports , Wii , Nintendo , Sports ,262124,23030530,78,2008-05-17,E,39585 
5, Wii Play , Wii , Nintendo , Misc ,162496,12364448,77,2008-05-17,E,39585 
6, Wii Fit , Wii , Nintendo , Sports ,153617,3221549,25,2008-05-17,E,39585 
7, Mario Kart DS , DS , Nintendo , Racing ,76153,10053350,131,2008-05-17,E,39585 
8, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,70301,1881592,18,2008-05-17,E,39585 
9, New Super Mario Bros. , DS , Nintendo , Platform ,69626,14523786,105,2008-05-17,E,39585 
10, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,69492,2127105,36,2008-05-17,T,39585 
11, Nintendogs , DS , Nintendo , Simulation ,68533,18541993,161,2008-05-17,E,39585 
12, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,66522,4401879,28,2008-05-17,E,39585 
13, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,66494,12862946,157,2008-05-17,E,39585 
14, Gran Turismo 5 Prologue , PS3 , Sony Computer Entertainment , Racing ,63824,1538407,23,2008-05-17,E,39585 
15, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,60724,5063435,16,2008-05-17,T,39585 
16, Call of Duty 4: Modern Warfare , X360 , Activision , Shooter ,56127,5867488,28,2008-05-17,M,39585 
17, Boom Blox , Wii , Electronic Arts , Puzzle ,55124,80883,2,2008-05-17,E,39585 
18, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,53712,10730461,125,2008-05-17,E,39585 
19, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,51637,14291958,87,2008-05-17,T,39585 
20, Monster Hunter Freedom Unite , PSP , Capcom , Role-Playing ,50797,2161693,8,2008-05-17,T,39585 
21, Mario Party DS , DS , Nintendo , Misc ,50325,3949298,28,2008-05-17,E,39585 
22, Guitar Hero III: Legends of Rock , Wii , Activision , Misc ,50028,2614604,29,2008-05-17,T,39585 
23, Call of Duty 4: Modern Warfare , PS3 , Activision , Shooter ,47969,3232543,28,2008-05-17,M,39585 
24, Link's Crossbow Training , Wii , Nintendo , Shooter ,45645,1960957,26,2008-05-17,T,39585 
25, Super Mario Galaxy , Wii , Nintendo , Platform ,43268,5826505,29,2008-05-17,E,39585 
26, High School Musical 2: Work This Out! , DS , Disney Interactive Studios , Misc ,43206,107299,5,2008-05-17,E,39585 
27, Imagine: Babyz , DS , Ubisoft , Simulation ,42513,1433884,30,2008-05-17,E,39585 
28, Game Party , Wii , Midway Games , Misc ,40753,864996,25,2008-05-17,E,39585 
29, Bleach: Heat the Soul 5 , PSP , Sony Computer Entertainment , Fighting ,39797,39797,1,2008-05-17,E,39585 
30, Iron Man , X360 , Sega , Action ,38215,154271,3,2008-05-17,T,39585 
1, Wii Fit , Wii , Nintendo , Sports ,866787,4088336,26,2008-05-24,E,39592 
2, Wii Sports , Wii , Nintendo , Sports ,516048,23546578,79,2008-05-24,E,39592 
3, Mario Kart Wii , Wii , Nintendo , Racing ,324969,4905288,7,2008-05-24,E,39592 
4, Grand Theft Auto IV , X360 , Capcom , Action ,293441,4929643,4,2008-05-24,M,39592 
5, Grand Theft Auto IV , PS3 , Capcom , Action ,230706,3657581,4,2008-05-24,M,39592 
6, Wii Play , Wii , Nintendo , Misc ,223791,12588239,78,2008-05-24,E,39592 
7, Haze , PS3 , Ubisoft , Shooter ,156140,156140,1,2008-05-24,M,39592 
8, Mario Kart DS , DS , Nintendo , Racing ,76426,10129776,132,2008-05-24,E,39592 
9, Guitar Hero III: Legends of Rock , Wii , Activision , Misc ,75860,2690464,30,2008-05-24,T,39592 
10, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,73028,4474907,29,2008-05-24,E,39592 
11, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,72274,5135709,17,2008-05-24,T,39592 
12, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,68876,1950468,19,2008-05-24,E,39592 
13, New Super Mario Bros. , DS , Nintendo , Platform ,67753,14591538,106,2008-05-24,E,39592 
14, Nintendogs , DS , Nintendo , Simulation ,66458,18608451,162,2008-05-24,E,39592 
15, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,63636,12926582,158,2008-05-24,E,39592 
16, Rock Band , X360 , Unknown , Misc ,60975, NA ,5,2008-05-24,T,39592 
17, Pro Yakyuu Team o Tsukurou! , DS , Sega , Sports ,56751,56751,1,2008-05-24,E,39592 
18, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,56381,10786842,126,2008-05-24,E,39592 
19, Link's Crossbow Training , Wii , Nintendo , Shooter ,54440,2015397,27,2008-05-24,T,39592 
20, Super Mario Galaxy , Wii , Nintendo , Platform ,52009,5878514,30,2008-05-24,E,39592 
21, Gran Turismo 5 Prologue , PS3 , Sony Computer Entertainment , Racing ,51933,1590340,24,2008-05-24,E,39592 
22, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,51551,2178656,37,2008-05-24,T,39592 
23, Mario Party DS , DS , Nintendo , Misc ,51438,4000736,29,2008-05-24,E,39592 
24, Game Party , Wii , Midway Games , Misc ,51123,916119,26,2008-05-24,E,39592 
25, Call of Duty 4: Modern Warfare , X360 , Activision , Shooter ,50534,5918022,29,2008-05-24,M,39592 
26, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,50285,14342243,88,2008-05-24,T,39592 
27, Boom Blox , Wii , Electronic Arts , Puzzle ,50279,131162,3,2008-05-24,E,39592 
28, Monster Hunter Freedom Unite , PSP , Capcom , Role-Playing ,45748,2207441,9,2008-05-24,T,39592 
29, Call of Duty 4: Modern Warfare , PS3 , Activision , Shooter ,43960,3276503,29,2008-05-24,M,39592 
30, Imagine: Babyz , DS , Ubisoft , Simulation ,42069,1475953,31,2008-05-24,E,39592 
1, Wii Sports , Wii , Nintendo , Sports ,332943,23879521,80,2008-05-31,E,39599 
2, Mario Kart Wii , Wii , Nintendo , Racing ,219884,5125172,8,2008-05-31,E,39599 
3, Wii Fit , Wii , Nintendo , Sports ,209593,4297929,27,2008-05-31,E,39599 
4, Grand Theft Auto IV , X360 , Capcom , Action ,208012,5137655,5,2008-05-31,M,39599 
5, Wii Play , Wii , Nintendo , Misc ,177651,12765890,79,2008-05-31,E,39599 
6, Grand Theft Auto IV , PS3 , Capcom , Action ,164762,3822343,5,2008-05-31,M,39599 
7, Jikkyou Powerful Pro Yakyuu Portable 3 , PSP , Konami Digital Entertainment , Sports ,106191,106191,1,2008-05-31,E10+,39599 
8, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,78925,4553832,30,2008-05-31,E,39599 
9, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,75063,2025531,20,2008-05-31,E,39599 
10, Mario Kart DS , DS , Nintendo , Racing ,68050,10197826,133,2008-05-31,E,39599 
11, Haze , PS3 , Ubisoft , Shooter ,65714,221854,2,2008-05-31,M,39599 
12, New Super Mario Bros. , DS , Nintendo , Platform ,64325,14655863,107,2008-05-31,E,39599 
13, Nintendogs , DS , Nintendo , Simulation ,62766,18671217,163,2008-05-31,E,39599 
14, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,62559,12989141,159,2008-05-31,E,39599 
15, Enemy Territory: Quake Wars , X360 , Activision , Shooter ,55352,55352,1,2008-05-31,T,39599 
16, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,54321,5190030,18,2008-05-31,T,39599 
17, GRID , X360 , Codemasters , Racing ,51513,51513,1,2008-05-31,E,39599 
18, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,50349,10837191,127,2008-05-31,E,39599 
19, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,48421,14390664,89,2008-05-31,T,39599 
20, Guitar Hero III: Legends of Rock , Wii , Activision , Misc ,47381,2737845,31,2008-05-31,T,39599 
21, Mario Party DS , DS , Nintendo , Misc ,46243,4046979,30,2008-05-31,E,39599 
22, Call of Duty 4: Modern Warfare , X360 , Activision , Shooter ,45979,5964001,30,2008-05-31,M,39599 
23, Link's Crossbow Training , Wii , Nintendo , Shooter ,45942,2061339,28,2008-05-31,T,39599 
24, Rock Band , X360 , Unknown , Misc ,45277, NA ,5,2008-05-31,T,39599 
25, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,45248,2223904,38,2008-05-31,T,39599 
26, Gran Turismo 5 Prologue , PS3 , Sony Computer Entertainment , Racing ,44055,1634395,25,2008-05-31,E,39599 
27, Valhalla Knights 2 , PSP , Rising Star Games , Role-Playing ,43640,43640,1,2008-05-31,E10+,39599 
28, Boom Blox , Wii , Electronic Arts , Puzzle ,42473,173635,4,2008-05-31,E,39599 
29, Super Mario Galaxy , Wii , Nintendo , Platform ,40608,5919122,31,2008-05-31,E,39599 
30, Call of Duty 4: Modern Warfare , PS3 , Activision , Shooter ,40409,3316912,30,2008-05-31,M,39599 
1, Wii Sports , Wii , Nintendo , Sports ,296130,24175651,81,2008-06-07,E,39606 
2, Ninja Gaiden II , X360 , Microsoft Game Studios , Action ,285145,285145,1,2008-06-07,M,39606 
3, Mario Kart Wii , Wii , Nintendo , Racing ,195927,5321099,9,2008-06-07,E,39606 
4, Wii Play , Wii , Nintendo , Misc ,155746,12921636,80,2008-06-07,E,39606 
5, LEGO Indiana Jones: The Original Adventures , Wii , LucasArts , Adventure ,151089, NA ,5,2008-06-07,E10+,39606 
6, Grand Theft Auto IV , X360 , Capcom , Action ,140572,5278227,6,2008-06-07,M,39606 
7, Dragon Ball Z: Burst Limit , PS3 , Atari , Fighting ,131001,131001,1,2008-06-07,T,39606 
8, LEGO Indiana Jones: The Original Adventures , DS , Activision , Adventure ,122723,122723,1,2008-06-07,E10+,39606 
9, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,120903,120903,1,2008-06-07,E10+,39606 
10, Grand Theft Auto IV , PS3 , Capcom , Action ,119165,3941508,6,2008-06-07,M,39606 
11, Wii Fit , Wii , Nintendo , Sports ,117044,4414973,28,2008-06-07,E,39606 
12, LEGO Indiana Jones: The Original Adventures , PS3 , Activision , Adventure ,90384,90384,1,2008-06-07,E10+,39606 
13, GRID , X360 , Codemasters , Racing ,75987,127500,2,2008-06-07,E,39606 
14, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,73667,2099198,21,2008-06-07,E,39606 
15, GRID , PS3 , Codemasters , Racing ,73181,110350,2,2008-06-07,E,39606 
16, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,72558,4626390,31,2008-06-07,E,39606 
17, Nintendogs , DS , Nintendo , Simulation ,64773,18735990,164,2008-06-07,E,39606 
18, New Super Mario Bros. , DS , Nintendo , Platform ,63886,14719749,108,2008-06-07,E,39606 
19, Mario Kart DS , DS , Nintendo , Racing ,63082,10260908,134,2008-06-07,E,39606 
20, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,61010,13050151,160,2008-06-07,E,39606 
21, Shiren the Wanderer , Wii , Sega , Role-Playing ,60350,60350,1,2008-06-07,T,39606 
22, Deca Sports , Wii , Hudson Soft , Sports ,55125,328338,12,2008-06-07,E,39606 
23, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,50983,14441647,90,2008-06-07,T,39606 
24, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,48246,5238276,19,2008-06-07,T,39606 
25, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,48066,10885257,128,2008-06-07,E,39606 
26, Call of Duty 4: Modern Warfare , X360 , Activision , Shooter ,46842,6010843,31,2008-06-07,M,39606 
27, LEGO Indiana Jones: The Original Adventures , PSP , LucasArts , Adventure ,46060,46060,1,2008-06-07,E10+,39606 
28, Guitar Hero III: Legends of Rock , Wii , Activision , Misc ,44062,2781907,32,2008-06-07,T,39606 
29, Link's Crossbow Training , Wii , Nintendo , Shooter ,43206,2104545,29,2008-06-07,T,39606 
30, Mario Party DS , DS , Nintendo , Misc ,42352,4089331,31,2008-06-07,E,39606 
1, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,1816515,1816515,1,2008-06-14,M,39613 
2, Wii Sports , Wii , Nintendo , Sports ,263716,24439367,82,2008-06-14,E,39613 
3, Wii Fit , Wii , Nintendo , Sports ,180349,4595322,29,2008-06-14,E,39613 
4, Mario Kart Wii , Wii , Nintendo , Racing ,177553,5498652,10,2008-06-14,E,39613 
5, Wii Play , Wii , Nintendo , Misc ,150948,13072584,81,2008-06-14,E,39613 
6, LEGO Indiana Jones: The Original Adventures , DS , Activision , Adventure ,122046,244769,2,2008-06-14,E10+,39613 
7, LEGO Indiana Jones: The Original Adventures , Wii , LucasArts , Adventure ,114136, NA ,5,2008-06-14,E10+,39613 
8, Ninja Gaiden II , X360 , Microsoft Game Studios , Action ,113774,398919,2,2008-06-14,M,39613 
9, Grand Theft Auto IV , X360 , Capcom , Action ,105774,5384001,7,2008-06-14,M,39613 
10, Grand Theft Auto IV , PS3 , Capcom , Action ,99564,4041072,7,2008-06-14,M,39613 
11, Dragon Ball Z: Burst Limit , PS3 , Atari , Fighting ,90945,221946,2,2008-06-14,T,39613 
12, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,84035,13134186,161,2008-06-14,E,39613 
13, Dragon Ball Z: Burst Limit , X360 , Atari , Fighting ,75808,117990,2,2008-06-14,T,39613 
14, Nintendogs , DS , Nintendo , Simulation ,73567,18809557,165,2008-06-14,E,39613 
15, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,72565,2171763,22,2008-06-14,E,39613 
16, New Super Mario Bros. , DS , Nintendo , Platform ,71714,14791463,109,2008-06-14,E,39613 
17, Mario Kart DS , DS , Nintendo , Racing ,71410,10332318,135,2008-06-14,E,39613 
18, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,66585,187488,2,2008-06-14,E10+,39613 
19, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,62397,10947654,129,2008-06-14,E,39613 
20, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,61797,4688187,32,2008-06-14,E,39613 
21, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,61741,14503388,91,2008-06-14,T,39613 
22, Deca Sports , Wii , Hudson Soft , Sports ,59002,387340,13,2008-06-14,E,39613 
23, GRID , PS3 , Codemasters , Racing ,52088,162438,3,2008-06-14,E,39613 
24, GRID , X360 , Codemasters , Racing ,50363,177863,3,2008-06-14,E,39613 
25, LEGO Indiana Jones: The Original Adventures , PS3 , Activision , Adventure ,50078,140462,2,2008-06-14,E10+,39613 
26, LEGO Indiana Jones: The Original Adventures , PSP , LucasArts , Adventure ,46484,92544,2,2008-06-14,E10+,39613 
27, Guitar Hero III: Legends of Rock , Wii , Activision , Misc ,43664,2825571,33,2008-06-14,T,39613 
28, Mario Party DS , DS , Nintendo , Misc ,43283,4132614,32,2008-06-14,E,39613 
29, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,42578,5280854,20,2008-06-14,T,39613 
30, Don King Presents: Prizefighter , X360 , Take-Two Interactive , Sports ,41483,41483,1,2008-06-14,T,39613 
1, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,520646,2337161,2,2008-06-21,M,39620 
2, Wii Sports , Wii , Nintendo , Sports ,308053,24747420,83,2008-06-21,E,39620 
3, Mario Kart Wii , Wii , Nintendo , Racing ,160003,5658655,11,2008-06-21,E,39620 
4, Wii Play , Wii , Nintendo , Misc ,158022,13230606,82,2008-06-21,E,39620 
5, Wii Fit , Wii , Nintendo , Sports ,121156,4716478,30,2008-06-21,E,39620 
6, Super Robot Taisen A Portable , PSP , Namco Bandai Games , Strategy ,100011,100011,1,2008-06-21,T,39620 
7, LEGO Indiana Jones: The Original Adventures , DS , Activision , Adventure ,92719,337488,3,2008-06-21,E10+,39620 
8, Grand Theft Auto IV , PS3 , Capcom , Action ,90741,4131813,8,2008-06-21,M,39620 
9, Grand Theft Auto IV , X360 , Capcom , Action ,86943,5470944,8,2008-06-21,M,39620 
10, LEGO Indiana Jones: The Original Adventures , Wii , LucasArts , Adventure ,85996, NA ,5,2008-06-21,E10+,39620 
11, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,78945,13213131,162,2008-06-21,E,39620 
12, Crisis Core: Final Fantasy VII , PSP , Square Enix , Role-Playing ,77863,1340464,41,2008-06-21,T,39620 
13, Ninja Gaiden II , X360 , Microsoft Game Studios , Action ,72446,471365,3,2008-06-21,M,39620 
14, Nintendogs , DS , Nintendo , Simulation ,70522,18880079,166,2008-06-21,E,39620 
15, New Super Mario Bros. , DS , Nintendo , Platform ,68265,14859728,110,2008-06-21,E,39620 
16, Mario Kart DS , DS , Nintendo , Racing ,63578,10395896,136,2008-06-21,E,39620 
17, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,62982,2234745,23,2008-06-21,E,39620 
18, Mario Super Sluggers , Wii , Nintendo , Sports ,58831,58831,1,2008-06-21,E,39620 
19, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,56873,14560261,92,2008-06-21,T,39620 
20, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,54828,11002482,130,2008-06-21,E,39620 
21, Dragon Ball Z: Burst Limit , PS3 , Atari , Fighting ,53239,275185,3,2008-06-21,T,39620 
22, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,51462,4739649,33,2008-06-21,E,39620 
23, Deca Sports , Wii , Hudson Soft , Sports ,47102,434442,14,2008-06-21,E,39620 
24, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,45349,232837,3,2008-06-21,E10+,39620 
25, Alone in the Dark , X360 , Atari , Adventure ,44229,44229,1,2008-06-21,M,39620 
26, GRID , PS3 , Codemasters , Racing ,43242,205680,4,2008-06-21,E,39620 
27, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,43198,5324052,21,2008-06-21,T,39620 
28, God of War: Chains of Olympus , PSP , Capcom , Action ,39700,920768,16,2008-06-21,M,39620 
29, Cooking Mama 2: Dinner With Friends , DS , 505 Games , Simulation ,39471,1252462,32,2008-06-21,E,39620 
30, LEGO Indiana Jones: The Original Adventures , PS3 , Activision , Adventure ,38931,179393,3,2008-06-21,E10+,39620 
1, Wii Sports , Wii , Nintendo , Sports ,447104,25194524,84,2008-06-28,E,39627 
2, Guitar Hero: On Tour , DS , Activision , Misc ,350165,350165,1,2008-06-28,E10+,39627 
3, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,331927,5655979,22,2008-06-28,T,39627 
4, Battlefield: Bad Company , X360 , Electronic Arts , Shooter ,323567,323567,1,2008-06-28,T,39627 
5, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,216445,2553606,3,2008-06-28,M,39627 
6, Wii Fit , Wii , Nintendo , Sports ,215876,4932354,31,2008-06-28,E,39627 
7, Wii Play , Wii , Nintendo , Misc ,180314,13410920,83,2008-06-28,E,39627 
8, Derby Stallion DS , DS , Enterbrain , Sports ,172224,172224,1,2008-06-28,E,39627 
9, Mario Kart Wii , Wii , Nintendo , Racing ,157202,5815857,12,2008-06-28,E,39627 
10, Tales of Symphonia: Dawn of the New World , Wii , Namco Bandai Games , Role-Playing ,156210,156210,1,2008-06-28,T,39627 
11, Rock Band , Wii , Unknown , Misc ,131589, NA ,5,2008-06-28,T,39627 
12, Battlefield: Bad Company , PS3 , Electronic Arts , Shooter ,117129,117129,1,2008-06-28,T,39627 
13, Jam With the Band , DS , Nintendo , Misc ,116172,116172,1,2008-06-28,T,39627 
14, Final Fantasy Tactics A2: Grimoire of the Rift , DS , Square Enix , Role-Playing ,73491,357243,36,2008-06-28,E10+,39627 
15, Grand Theft Auto IV , PS3 , Capcom , Action ,72555,4204368,9,2008-06-28,M,39627 
16, Nintendogs , DS , Nintendo , Simulation ,71289,18951368,167,2008-06-28,E,39627 
17, Grand Theft Auto IV , X360 , Capcom , Action ,71267,5542211,9,2008-06-28,M,39627 
18, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,69330,13282461,163,2008-06-28,E,39627 
19, LEGO Indiana Jones: The Original Adventures , DS , Activision , Adventure ,66181,403669,4,2008-06-28,E10+,39627 
20, Alone in the Dark , X360 , Atari , Adventure ,63893,108122,2,2008-06-28,M,39627 
21, New Super Mario Bros. , DS , Nintendo , Platform ,63593,14923321,111,2008-06-28,E,39627 
22, Big Beach Sports , Wii , THQ , Sports ,61342,61342,1,2008-06-28,E,39627 
23, Crisis Core: Final Fantasy VII , PSP , Square Enix , Role-Playing ,60396,1400860,42,2008-06-28,T,39627 
24, Mario Kart DS , DS , Nintendo , Racing ,59822,10455717,137,2008-06-28,E,39627 
25, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,56907,14617168,93,2008-06-28,T,39627 
26, Top Spin 3 , PS3 , Take-Two Interactive , Sports ,56557,78428,2,2008-06-28,E,39627 
27, Mario & Sonic at the Olympic Games , DS , Nintendo , Sports ,54657,2289402,24,2008-06-28,E,39627 
28, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,52332,4791981,34,2008-06-28,E,39627 
29, Personal Trainer: Cooking , DS , Nintendo , Misc ,52290,1064208,102,2008-06-28,E,39627 
30, LEGO Indiana Jones: The Original Adventures , Wii , LucasArts , Adventure ,51126, NA ,5,2008-06-28,E10+,39627 
1, Wii Sports , Wii , Nintendo , Sports ,306868,25501392,85,2008-07-05,E,39634 
2, Wii Fit , Wii , Nintendo , Sports ,265473,5197827,32,2008-07-05,E,39634 
3, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,200299,5856278,23,2008-07-05,T,39634 
4, Guitar Hero: Aerosmith , X360 , Activision , Misc ,171271,180007,2,2008-07-05,T,39634 
5, Guitar Hero: Aerosmith , Wii , Activision , Misc ,165625,175567,2,2008-07-05,T,39634 
6, Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness, DS , Nintendo , Role-Playing ,161027,2525326,43,2008-07-05,T,39634 
7, Wii Play , Wii , Nintendo , Misc ,154878,13565798,84,2008-07-05,E,39634 
8, Battlefield: Bad Company , X360 , Electronic Arts , Shooter ,141887,465454,2,2008-07-05,T,39634 
9, Metal Gear Solid 4: Guns of the Patriots , PS3 , Konami Digital Entertainment , Action ,141254,2694860,4,2008-07-05,M,39634 
10, Mario Kart Wii , Wii , Nintendo , Racing ,129539,5945396,13,2008-07-05,E,39634 
11, Guitar Hero: On Tour , DS , Activision , Misc ,120938,471103,2,2008-07-05,E10+,39634 
12, Guitar Hero: Aerosmith , PS3 , Activision , Misc ,83254,91137,2,2008-07-05,T,39634 
13, Nintendogs , DS , Nintendo , Simulation ,70262,19021630,168,2008-07-05,E,39634 
14, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,66291,13348752,164,2008-07-05,E,39634 
15, New Super Mario Bros. , DS , Nintendo , Platform ,64283,14987604,112,2008-07-05,E,39634 
16, Big Beach Sports , Wii , THQ , Sports ,62778,124120,2,2008-07-05,E,39634 
