Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
6, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,44570,2224846,16,2013-07-06,E,41461 
7, Toukiden , PSV , Tecmo Koei , Action ,43245,167519,2,2013-07-06,E10+,41461 
8, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,36642,11818849,34,2013-07-06,M,41461 
9, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,33478,7434854,41,2013-07-06,E,41461 
10, Toukiden , PSP , Tecmo Koei , Action ,33123,100851,2,2013-07-06,E10+,41461 
11, Call of Duty: Black Ops II , X360 , Activision , Shooter ,32534,12219195,34,2013-07-06,M,41461 
12, Gundam Breaker , PS3 , Namco Bandai Games , Action ,32092,222061,2,2013-07-06,T,41461 
13, Tomodachi Collection: Shin Seikatsu , 3DS , Nintendo , Misc ,31944,1234986,12,2013-07-06,E,41461 
14, Far Cry 3 , PS3 , Ubisoft , Shooter ,29098,2456462,32,2013-07-06,M,41461 
15, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,28993,6174552,50,2013-07-06,E,41461 
16, Assassin's Creed III , PS3 , Ubisoft , Action ,24005,5319070,36,2013-07-06,M,41461 
17, Earth Defense Force 2025 , X360 , D3Publisher , Shooter ,23410,23410,1,2013-07-06,M,41461 
18, Far Cry 3 , X360 , Ubisoft , Shooter ,22942,2422883,32,2013-07-06,M,41461 
19, Mario Kart 7 , 3DS , Nintendo , Racing ,22466,8044406,84,2013-07-06,E,41461 
20, Tomb Raider , PS3 , Square Enix , Action ,22335,1622911,18,2013-07-06,M,41461 
21, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,22261,19812963,140,2013-07-06,E,41461 
22, FIFA Soccer 13 , X360 , Electronic Arts , Action ,21283,4752061,41,2013-07-06,E,41461 
23, Assassin's Creed III , X360 , Ubisoft , Action ,20883,4363967,36,2013-07-06,M,41461 
24, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,20180,4730736,87,2013-07-06,M,41461 
25, Just Dance 4 , Wii , Ubisoft , Misc ,19869,6037001,40,2013-07-06,E10+,41461 
26, Deadpool , PS3 , Activision , Action ,19721,69993,2,2013-07-06,M,41461 
27, Project X Zone , 3DS , Namco Bandai Games , Action ,19517,231453,39,2013-07-06,T,41461 
28, Nintendo Land , WiiU , Nintendo , Action ,19451,2099278,33,2013-07-06,E10+,41461 
29, Battlefield 3 , PS3 , Electronic Arts , Shooter ,19144,6485476,89,2013-07-06,M,41461 
30, Battlefield 3 , X360 , Electronic Arts , Shooter ,17987,6792822,89,2013-07-06,M,41461 
1, NCAA Football 14 , X360 , Electronic Arts , Sports ,281070,281070,1,2013-07-13,E,41468 
2, NCAA Football 14 , PS3 , Electronic Arts , Sports ,218609,218609,1,2013-07-13,E,41468 
3, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,158300,2735152,5,2013-07-13,M,41468 
4, Pikmin 3 , WiiU , Nintendo , Strategy ,95802,95802,1,2013-07-13,E10+,41468 
5, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,90336,4431557,36,2013-07-13,E,41468 
6, Minecraft , X360 , Microsoft Game Studios , Adventure ,87709,576600,6,2013-07-13,E10+,41468 
7, Metal Gear Solid: The Legacy Collection , PS3 , Konami Digital Entertainment , Adventure ,68636,68636,1,2013-07-13,M,41468 
8, Youkai Watch , 3DS , Level 5 , Role-Playing ,53681,53681,1,2013-07-13,M,41468 
9, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,43097,2267943,17,2013-07-13,E,41468 
10, Earth Defense Force 4 , PS3 , D3Publisher , Shooter ,37592,192272,2,2013-07-13,M,41468 
11, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,35864,35864,1,2013-07-13,E,41468 
12, Donkey Kong Country Returns 3D , 3DS , Nintendo , Platform ,34356,606999,8,2013-07-13,E,41468 
13, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,33454,11852303,35,2013-07-13,M,41468 
14, Call of Duty: Black Ops II , X360 , Activision , Shooter ,28426,12247621,35,2013-07-13,M,41468 
15, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,27215,7462069,42,2013-07-13,E,41468 
16, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,26951,6201503,51,2013-07-13,E,41468 
17, Tomodachi Collection: Shin Seikatsu , 3DS , Nintendo , Misc ,25991,1260977,13,2013-07-13,E,41468 
18, New Super Luigi U , WiiU , Nintendo , Platform ,25856,25856,1,2013-07-13,E,41468 
19, Dead Island: Riptide , PS3 , Deep Silver , Action ,25573,330484,12,2013-07-13,M,41468 
20, Far Cry 3 , PS3 , Ubisoft , Shooter ,24777,2481239,33,2013-07-13,M,41468 
21, Battlefield 3 , PS3 , Electronic Arts , Shooter ,22659,6508135,90,2013-07-13,M,41468 
22, Mario Kart 7 , 3DS , Nintendo , Racing ,22214,8066620,85,2013-07-13,E,41468 
23, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,21442,19834405,141,2013-07-13,E,41468 
24, Nintendo Land , WiiU , Nintendo , Action ,19864,2119142,34,2013-07-13,E10+,41468 
25, Far Cry 3 , X360 , Ubisoft , Shooter ,19843,2442726,33,2013-07-13,M,41468 
26, Toukiden , PSV , Tecmo Koei , Action ,19836,187355,3,2013-07-13,E10+,41468 
27, Tomb Raider , PS3 , Square Enix , Action ,19733,1642644,19,2013-07-13,M,41468 
28, Assassin's Creed III , PS3 , Ubisoft , Action ,19327,5338397,37,2013-07-13,M,41468 
29, LEGO City Undercover: The Chase Begins , 3DS , Nintendo , Action ,18393,461165,12,2013-07-13,E10+,41468 
30, Battlefield 3 , X360 , Electronic Arts , Shooter ,18389,6811211,90,2013-07-13,M,41468 
1, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,134364,170228,2,2013-07-20,E,41475 
2, NCAA Football 14 , X360 , Electronic Arts , Sports ,130468,411538,2,2013-07-20,E,41475 
3, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,119341,2854493,6,2013-07-20,M,41475 
4, NCAA Football 14 , PS3 , Electronic Arts , Sports ,97995,316604,2,2013-07-20,E,41475 
5, Shin Megami Tensei IV , 3DS , Atlus , Role-Playing ,88319,336900,9,2013-07-20,M,41475 
6, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,78173,4509730,37,2013-07-20,E,41475 
7, Minecraft , X360 , Microsoft Game Studios , Adventure ,77137,653737,7,2013-07-20,E10+,41475 
8, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,44069,2312012,18,2013-07-20,E,41475 
9, Dynasty Warriors 8 , PS3 , Tecmo Koei , Action ,33963,359454,21,2013-07-20,T,41475 
10, Donkey Kong Country Returns 3D , 3DS , Nintendo , Platform ,30737,637736,9,2013-07-20,E,41475 
11, Pikmin 3 , WiiU , Nintendo , Strategy ,29497,125299,2,2013-07-20,E10+,41475 
12, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,29350,11881653,36,2013-07-20,M,41475 
13, Youkai Watch , 3DS , Level 5 , Role-Playing ,29097,82778,2,2013-07-20,M,41475 
14, Rune Factory 4: A Fantasy Harvest Moon , 3DS , Marvelous Entertainment , Role-Playing ,28744,233868,53,2013-07-20,E,41475 
15, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,27666,6229169,52,2013-07-20,E,41475 
16, Little Battlers eXperience W: Ultra Custom , 3DS , Level 5 , Action ,27394,27394,1,2013-07-20,E,41475 
17, Tomodachi Collection: Shin Seikatsu , 3DS , Nintendo , Misc ,26804,1287781,14,2013-07-20,E,41475 
18, Call of Duty: Black Ops II , X360 , Activision , Shooter ,25740,12273361,36,2013-07-20,M,41475 
19, Far Cry 3 , PS3 , Ubisoft , Shooter ,25505,2506744,34,2013-07-20,M,41475 
20, Dynasty Warriors 8 , X360 , Tecmo Koei , Action ,25389,25389,1,2013-07-20,T,41475 
21, Mario Kart 7 , 3DS , Nintendo , Racing ,24733,8091353,86,2013-07-20,E,41475 
22, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,22364,7484433,43,2013-07-20,E,41475 
23, Earth Defense Force 4 , PS3 , D3Publisher , Shooter ,21050,213322,3,2013-07-20,M,41475 
24, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,20679,19855084,142,2013-07-20,E,41475 
25, Nintendo Land , WiiU , Nintendo , Action ,20386,2139528,35,2013-07-20,E10+,41475 
26, Time and Eternity , PS3 , Nippon Ichi Software , Action ,20356,87744,41,2013-07-20,T,41475 
27, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,19738,6662778,57,2013-07-20,E,41475 
28, Far Cry 3 , X360 , Ubisoft , Shooter ,19392,2462118,34,2013-07-20,M,41475 
29, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,18477,4766849,89,2013-07-20,M,41475 
30, Battlefield 3 , X360 , Electronic Arts , Shooter ,17561,6828772,91,2013-07-20,M,41475 
1, Phoenix Wright: Ace Attorney - Dual Destinies , 3DS , Capcom , Adventure ,247352,247352,1,2013-07-27,M,41482 
2, Dragon's Crown , PS3 , Atlus , Role-Playing ,105734,105734,1,2013-07-27,K-A,41482 
3, Minecraft , X360 , Microsoft Game Studios , Adventure ,96644,750381,8,2013-07-27,E10+,41482 
4, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,95867,2950360,7,2013-07-27,M,41482 
5, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,73960,244188,3,2013-07-27,E,41482 
6, Dragon's Crown , PSV , Atlus , Role-Playing ,72769,72769,1,2013-07-27,K-A,41482 
7, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,72244,4581974,38,2013-07-27,E,41482 
8, NCAA Football 14 , X360 , Electronic Arts , Sports ,70679,482217,3,2013-07-27,E,41482 
9, Majo to Hyakkihei , PS3 , Nippon Ichi Software , Role-Playing ,50342,50342,1,2013-07-27,T,41482 
10, NCAA Football 14 , PS3 , Electronic Arts , Sports ,49226,365830,3,2013-07-27,E,41482 
11, Pikmin 3 , WiiU , Nintendo , Strategy ,47421,172720,3,2013-07-27,E10+,41482 
12, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,44009,2356021,19,2013-07-27,E,41482 
13, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,27001,6256170,53,2013-07-27,E,41482 
14, Donkey Kong Country Returns 3D , 3DS , Nintendo , Platform ,26443,664179,10,2013-07-27,E,41482 
15, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,26095,11907748,37,2013-07-27,M,41482 
16, LEGO City Undercover , WiiU , Nintendo , Action ,24949,415489,19,2013-07-27,E10+,41482 
17, Mario Kart 7 , 3DS , Nintendo , Racing ,24301,8115654,87,2013-07-27,E,41482 
18, Tomodachi Collection: Shin Seikatsu , 3DS , Nintendo , Misc ,22903,1310684,15,2013-07-27,E,41482 
19, Far Cry 3 , PS3 , Ubisoft , Shooter ,22838,2529582,35,2013-07-27,M,41482 
20, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,22046,7506479,44,2013-07-27,E,41482 
21, Nintendo Land , WiiU , Nintendo , Action ,21706,2161234,36,2013-07-27,E10+,41482 
22, Call of Duty: Black Ops II , X360 , Activision , Shooter ,21264,12294625,37,2013-07-27,M,41482 
23, Far Cry 3 , X360 , Ubisoft , Shooter ,21087,2483205,35,2013-07-27,M,41482 
24, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,20632,19875716,143,2013-07-27,E,41482 
25, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,19649,6682427,58,2013-07-27,E,41482 
26, New Super Luigi U , WiiU , Nintendo , Platform ,19294,57891,3,2013-07-27,E,41482 
27, Youkai Watch , 3DS , Level 5 , Role-Playing ,18978,101756,3,2013-07-27,M,41482 
28, Fantasy Life , 3DS , Level 5 , Role-Playing ,18588,298312,31,2013-07-27,E10+,41482 
29, Wii Sports , Wii , Nintendo , Sports ,16781,81212601,349,2013-07-27,E,41482 
30, Assassin's Creed III , X360 , Ubisoft , Action ,16708,4409757,39,2013-07-27,M,41482 
1, Disney Magic Castle: My Happy Life , 3DS , Namco Bandai Games , Misc ,114277,114277,1,2013-08-03,E,41489 
2, Minecraft , X360 , Microsoft Game Studios , Adventure ,88107,838488,9,2013-08-03,E10+,41489 
3, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,75118,3025478,8,2013-08-03,M,41489 
4, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,71974,4653948,39,2013-08-03,E,41489 
5, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,54441,298629,4,2013-08-03,E,41489 
6, NCAA Football 14 , X360 , Electronic Arts , Sports ,44430,526647,4,2013-08-03,E,41489 
7, Phoenix Wright: Ace Attorney - Dual Destinies , 3DS , Capcom , Adventure ,42512,289864,2,2013-08-03,M,41489 
8, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,41202,2397223,20,2013-08-03,E,41489 
9, NCAA Football 14 , PS3 , Electronic Arts , Sports ,33021,398851,4,2013-08-03,E,41489 
10, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,25966,11933714,38,2013-08-03,M,41489 
11, Pikmin 3 , WiiU , Nintendo , Strategy ,25942,198662,4,2013-08-03,E10+,41489 
12, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,25891,7532370,45,2013-08-03,E,41489 
13, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,25113,6281283,54,2013-08-03,E,41489 
14, Far Cry 3 , PS3 , Ubisoft , Shooter ,24515,2554097,36,2013-08-03,M,41489 
15, Mario Kart 7 , 3DS , Nintendo , Racing ,23843,8139497,88,2013-08-03,E,41489 
16, God of War: Ascension , PS3 , Sony Computer Entertainment , Action ,23819,1348881,21,2013-08-03,M,41489 
17, Donkey Kong Country Returns 3D , 3DS , Nintendo , Platform ,22894,687073,11,2013-08-03,E,41489 
18, Tomodachi Collection: Shin Seikatsu , 3DS , Nintendo , Misc ,21443,1332127,16,2013-08-03,E,41489 
19, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,20908,19896624,144,2013-08-03,E,41489 
20, Call of Duty: Black Ops II , X360 , Activision , Shooter ,20785,12315410,38,2013-08-03,M,41489 
21, Assassin's Creed III , PS3 , Ubisoft , Action ,19421,5390189,40,2013-08-03,M,41489 
22, Nintendo Land , WiiU , Nintendo , Action ,19262,2180496,37,2013-08-03,E10+,41489 
23, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,18352,6700779,59,2013-08-03,E,41489 
24, Killer is Dead , PS3 , Kadokawa Games , Action ,17900,17900,1,2013-08-03,M,41489 
25, Far Cry 3 , X360 , Ubisoft , Shooter ,17721,2500926,36,2013-08-03,M,41489 
26, Wii Sports , Wii , Nintendo , Sports ,17541,81230142,350,2013-08-03,E,41489 
27, Mind 0 , PSV , GungHo , Role-Playing ,15850,15850,1,2013-08-03,T,41489 
28, Assassin's Creed III , X360 , Ubisoft , Action ,15551,4425308,40,2013-08-03,M,41489 
29, Wii Sports Resort , Wii , Nintendo , Sports ,14851,31674611,215,2013-08-03,E,41489 
30, Battlefield 3 , X360 , Electronic Arts , Shooter ,14664,6859668,93,2013-08-03,M,41489 
1, Tales of Xillia , PS3 , Namco Bandai Games , Role-Playing ,162772,827801,1,2013-08-10,T,41496 
2, Pikmin 3 , WiiU , Nintendo , Strategy ,138886,337548,5,2013-08-10,E10+,41496 
3, Dragon's Crown , PS3 , Atlus , Role-Playing ,130137,247627,3,2013-08-10,K-A,41496 
4, Minecraft , X360 , Microsoft Game Studios , Adventure ,79747,918235,10,2013-08-10,E10+,41496 
5, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,60910,4714858,40,2013-08-10,E,41496 
6, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,56699,3082177,9,2013-08-10,M,41496 
7, Dragon's Crown , PSV , Atlus , Role-Playing ,50433,135857,3,2013-08-10,K-A,41496 
8, Disney Magic Castle: My Happy Life , 3DS , Namco Bandai Games , Misc ,46193,160470,2,2013-08-10,E,41496 
9, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,44824,343453,5,2013-08-10,E,41496 
10, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,38497,2435720,21,2013-08-10,E,41496 
11, NCAA Football 14 , X360 , Electronic Arts , Sports ,31845,558492,5,2013-08-10,E,41496 
12, One Piece: Romance Dawn - Bouken no Yoake , 3DS , Namco Bandai Games , Fighting ,25450,25450,1,2013-08-10,E10+,41496 
13, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,24470,7556840,46,2013-08-10,E,41496 
14, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,24149,11957863,39,2013-08-10,M,41496 
15, NCAA Football 14 , PS3 , Electronic Arts , Sports ,24033,422884,5,2013-08-10,E,41496 
16, Nintendo Land , WiiU , Nintendo , Action ,22568,2203064,38,2013-08-10,E10+,41496 
17, Mario Kart 7 , 3DS , Nintendo , Racing ,21939,8161436,89,2013-08-10,E,41496 
18, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,20344,6301627,55,2013-08-10,E,41496 
19, Tomodachi Collection: Shin Seikatsu , 3DS , Nintendo , Misc ,20334,1352461,17,2013-08-10,E,41496 
20, Donkey Kong Country Returns 3D , 3DS , Nintendo , Platform ,19827,706900,12,2013-08-10,E,41496 
21, Phoenix Wright: Ace Attorney - Dual Destinies , 3DS , Capcom , Adventure ,19459,309323,3,2013-08-10,M,41496 
22, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,19158,19915782,145,2013-08-10,E,41496 
23, God of War: Ascension , PS3 , Sony Computer Entertainment , Action ,18705,1367586,22,2013-08-10,M,41496 
24, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,18204,6718983,60,2013-08-10,E,41496 
25, Call of Duty: Black Ops II , X360 , Activision , Shooter ,18102,12333512,39,2013-08-10,M,41496 
26, FIFA Soccer 13 , X360 , Electronic Arts , Action ,16350,4829378,46,2013-08-10,E,41496 
27, Assassin's Creed III , PS3 , Ubisoft , Action ,16076,5406265,41,2013-08-10,M,41496 
28, Far Cry 3 , PS3 , Ubisoft , Shooter ,15801,2569898,37,2013-08-10,M,41496 
29, Wii Sports , Wii , Nintendo , Sports ,15346,81245488,351,2013-08-10,E,41496 
30, Tomb Raider , PS3 , Square Enix , Action ,14926,1704438,23,2013-08-10,M,41496 
1, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,168901,512354,6,2013-08-17,E,41503 
2, Payday 2 , X360 , 505 Games , Action ,94954,94954,1,2013-08-17,M,41503 
3, Minecraft , X360 , Microsoft Game Studios , Adventure ,87833,1006068,11,2013-08-17,E10+,41503 
4, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,59373,4774231,41,2013-08-17,E,41503 
5, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,49091,3131268,10,2013-08-17,M,41503 
6, Payday 2 , PS3 , 505 Games , Action ,47978,47978,1,2013-08-17,M,41503 
7, Disney Magic Castle: My Happy Life , 3DS , Namco Bandai Games , Misc ,41815,202285,3,2013-08-17,E,41503 
8, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,40423,2476143,22,2013-08-17,E,41503 
9, Pikmin 3 , WiiU , Nintendo , Strategy ,39161,376709,6,2013-08-17,E10+,41503 
10, Tales of Xillia , PS3 , Namco Bandai Games , Role-Playing ,31817,859618,102,2013-08-17,T,41503 
11, Tomodachi Collection: Shin Seikatsu , 3DS , Nintendo , Misc ,27521,1379982,18,2013-08-17,E,41503 
12, Dragon's Crown , PS3 , Atlus , Role-Playing ,25926,273553,4,2013-08-17,K-A,41503 
13, NCAA Football 14 , X360 , Electronic Arts , Sports ,23140,581632,6,2013-08-17,E,41503 
14, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,22894,11980757,40,2013-08-17,M,41503 
15, Mario Kart 7 , 3DS , Nintendo , Racing ,22887,8184323,90,2013-08-17,E,41503 
16, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,21798,6323425,56,2013-08-17,E,41503 
17, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,20964,7577804,47,2013-08-17,E,41503 
18, Call of Duty: Black Ops II , X360 , Activision , Shooter ,20904,12354416,40,2013-08-17,M,41503 
19, Donkey Kong Country Returns 3D , 3DS , Nintendo , Platform ,20313,727213,13,2013-08-17,E,41503 
20, Nintendo Land , WiiU , Nintendo , Action ,19640,2222704,39,2013-08-17,E10+,41503 
21, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,18715,6737698,61,2013-08-17,E,41503 
22, NCAA Football 14 , PS3 , Electronic Arts , Sports ,17922,440806,6,2013-08-17,E,41503 
23, Tomb Raider , PS3 , Square Enix , Action ,17186,1721624,24,2013-08-17,M,41503 
24, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,16374,19932156,146,2013-08-17,E,41503 
25, One Piece: Romance Dawn - Bouken no Yoake , 3DS , Namco Bandai Games , Fighting ,16069,41519,2,2013-08-17,E10+,41503 
26, Wii Sports Resort , Wii , Nintendo , Sports ,14978,31704371,217,2013-08-17,E,41503 
27, New Super Mario Bros. U , WiiU , Nintendo , Action ,14473,1991401,39,2013-08-17,E,41503 
28, FIFA Soccer 13 , X360 , Electronic Arts , Action ,14378,4843756,47,2013-08-17,E,41503 
29, Wii Sports , Wii , Nintendo , Sports ,14223,81259711,352,2013-08-17,E,41503 
30, Halo 4 , X360 , Microsoft Game Studios , Shooter ,14108,8280354,41,2013-08-17,M,41503 
1, Saints Row IV , X360 , Deep Silver , Action ,527090,527090,1,2013-08-24,M,41510 
2, Saints Row IV , PS3 , Deep Silver , Action ,283138,283138,1,2013-08-24,M,41510 
3, Tom Clancy's Splinter Cell: Blacklist , X360 , Ubisoft , Action ,259034,259034,1,2013-08-24,M,41510 
4, Tom Clancy's Splinter Cell: Blacklist , PS3 , Ubisoft , Action ,181757,181757,1,2013-08-24,M,41510 
5, Disney Infinity , X360 , Disney Interactive Studios , Action ,119714,119714,1,2013-08-24,E10+,41510 
6, Disney Infinity , Wii , Disney Interactive Studios , Action ,104214,104214,1,2013-08-24,E10+,41510 
7, Minecraft , X360 , Microsoft Game Studios , Adventure ,87087,1093155,12,2013-08-24,E10+,41510 
8, Disney Infinity , PS3 , Disney Interactive Studios , Action ,83569,83569,1,2013-08-24,E10+,41510 
9, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,70145,582499,7,2013-08-24,E,41510 
10, The Bureau: XCOM Declassified , X360 , Take-Two Interactive , Shooter ,55041,55041,1,2013-08-24,M,41510 
11, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,47683,4821914,42,2013-08-24,E,41510 
12, Disney Infinity , WiiU , Disney Interactive Studios , Action ,44871,44871,1,2013-08-24,E10+,41510 
13, The Bureau: XCOM Declassified , PS3 , Take-Two Interactive , Shooter ,42945,42945,1,2013-08-24,M,41510 
14, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,41362,3172630,11,2013-08-24,M,41510 
15, Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice , PS3 , Namco Bandai Games , Strategy ,38504,38504,1,2013-08-24,T,41510 
16, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,31814,2507957,23,2013-08-24,E,41510 
17, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,28243,7606047,48,2013-08-24,E,41510 
18, Disney Magic Castle: My Happy Life , 3DS , Namco Bandai Games , Misc ,21286,223571,4,2013-08-24,E,41510 
19, Pikmin 3 , WiiU , Nintendo , Strategy ,21055,397764,7,2013-08-24,E10+,41510 
20, Payday 2 , X360 , 505 Games , Action ,20915,115869,2,2013-08-24,M,41510 
21, Mario Kart 7 , 3DS , Nintendo , Racing ,20150,8204473,91,2013-08-24,E,41510 
22, Call of Duty: Black Ops II , PS3 , Activision , Shooter ,19580,12000337,41,2013-08-24,M,41510 
23, Disney Infinity , 3DS , Disney Interactive Studios , Action ,19570,19570,1,2013-08-24,E10+,41510 
24, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,19424,19951580,147,2013-08-24,E,41510 
25, Conception II: Shichisei no Michibiki to Mazuru no Akumu , PSV , Spike , Role-Playing ,19263,19263,1,2013-08-24,M,41510 
26, Nintendo Land , WiiU , Nintendo , Action ,18962,2241666,40,2013-08-24,E10+,41510 
27, Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice , PSV , Namco Bandai Games , Strategy ,18801,18801,1,2013-08-24,T,41510 
28, Call of Duty: Black Ops II , X360 , Activision , Shooter ,18552,12372968,41,2013-08-24,M,41510 
29, Tom Clancy's Splinter Cell: Blacklist , PC , Ubisoft , Action ,18521,18521,1,2013-08-24,M,41510 
30, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,17736,6341161,57,2013-08-24,E,41510 
1, Madden NFL 25 , X360 , Electronic Arts , Sports ,577715,577715,1,2013-08-31,E,41517 
2, Madden NFL 25 , PS3 , Electronic Arts , Sports ,498660,498660,1,2013-08-31,E,41517 
3, JoJo's Bizarre Adventure: All Star Battle , PS3 , Namco Bandai Games , Fighting ,415952,415952,1,2013-08-31,T,41517 
4, Final Fantasy XIV: A Realm Reborn , PS3 , Square Enix , Role-Playing ,396152,396152,1,2013-08-31,T,41517 
5, Saints Row IV , X360 , Deep Silver , Action ,204492,731582,2,2013-08-31,M,41517 
6, Final Fantasy XIV Online , PC , Square Enix , Role-Playing ,132130,843920,154,2013-08-31,T,41517 
7, Saints Row IV , PS3 , Deep Silver , Action ,123251,406389,2,2013-08-31,M,41517 
8, Tom Clancy's Splinter Cell: Blacklist , X360 , Ubisoft , Action ,105391,364425,2,2013-08-31,M,41517 
9, Minecraft , X360 , Microsoft Game Studios , Adventure ,86538,1179693,13,2013-08-31,E10+,41517 
10, Tom Clancy's Splinter Cell: Blacklist , PS3 , Ubisoft , Action ,72110,253867,2,2013-08-31,M,41517 
11, One Piece: Pirate Warriors 2 , PS3 , Namco Bandai Games , Action ,56608,464274,24,2013-08-31,T,41517 
12, Lost Planet 3 , PS3 , Capcom , Action ,52745,52745,1,2013-08-31,T,41517 
13, Mario & Luigi: Dream Team , 3DS , Nintendo , Action ,51580,634079,8,2013-08-31,E,41517 
14, Killer is Dead , PS3 , Xseed Games , Action ,45502,72509,5,2013-08-31,M,41517 
15, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,45189,4867103,43,2013-08-31,E,41517 
16, Disney Infinity , Wii , Disney Interactive Studios , Action ,44122,148336,2,2013-08-31,E10+,41517 
17, Disney Infinity , X360 , Disney Interactive Studios , Action ,39699,159413,2,2013-08-31,E10+,41517 
18, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,37698,3210328,12,2013-08-31,M,41517 
19, New Super Luigi U , WiiU , Nintendo , Platform ,33733,130980,8,2013-08-31,E,41517 
20, Ragnarok Odyssey , PSV , Xseed Games , Role-Playing ,32518,274003,83,2013-08-31,T,41517 
21, Luigi's Mansion: Dark Moon , 3DS , Nintendo , Adventure ,29933,2537890,24,2013-08-31,E,41517 
22, Disney Infinity , PS3 , Disney Interactive Studios , Action ,28091,111660,2,2013-08-31,E10+,41517 
23, Killer is Dead , X360 , Xseed Games , Action ,27946,31894,5,2013-08-31,M,41517 
24, Lost Planet 3 , X360 , Capcom , Action ,26735,26735,1,2013-08-31,T,41517 
25, Payday 2 , X360 , 505 Games , Action ,24155,140024,3,2013-08-31,M,41517 
26, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,23258,7629305,49,2013-08-31,E,41517 
27, Mario Kart 7 , 3DS , Nintendo , Racing ,20806,8225279,92,2013-08-31,E,41517 
