Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
4, TERA , PC , Unknown , Role-Playing ,76830, NA ,2,2012-05-05,M,41034 
5, Prototype 2 , X360 , Activision , Action ,71453,317033,2,2012-05-05,M,41034 
6, Resident Evil: Operation Raccoon City , PS3 , Capcom , Shooter ,67004,801532,7,2012-05-05,M,41034 
7, Prototype 2 , PS3 , Activision , Action ,58999,233611,2,2012-05-05,M,41034 
8, Super Mario 3D Land , 3DS , Nintendo , Platform ,56972,5887954,27,2012-05-05,E,41034 
9, Mario Kart 7 , 3DS , Nintendo , Racing ,52217,5434304,23,2012-05-05,E,41034 
10, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,43884,11317877,26,2012-05-05,M,41034 
11, Fire Emblem: Kakusei , 3DS , Nintendo , Strategy ,42392,349113,3,2012-05-05,T,41034 
12, Just Dance 3 , Wii , Ubisoft , Misc ,39100,8767267,31,2012-05-05,E,41034 
13, Mass Effect 3 , X360 , Electronic Arts , Role-Playing ,39071,2073980,9,2012-05-05,M,41034 
14, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,38780,16107262,79,2012-05-05,E,41034 
15, Kinect Star Wars , X360 , Microsoft Game Studios , Action ,37827,595931,5,2012-05-05,T,41034 
16, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,37045,1490492,25,2012-05-05,T,41034 
17, Kid Icarus: Uprising , 3DS , Nintendo , Action ,36491,642429,7,2012-05-05,E10+,41034 
18, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,35320,12865897,26,2012-05-05,M,41034 
19, The Witcher 2: Assassins of Kings (Enhanced Edition) , X360 , Warner Bros. Interactive Entertainment , Role-Playing ,35054,295691,3,2012-05-05,M,41034 
20, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,33072,7982514,76,2012-05-05,E,41034 
21, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,31078,5607492,32,2012-05-05,E,41034 
22, Mario Kart Wii , Wii , Nintendo , Racing ,30136,31793983,213,2012-05-05,E,41034 
23, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,28858,25111503,129,2012-05-05,E,41034 
24, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,27047,4147213,27,2012-05-05,T,41034 
25, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,26872,3118822,29,2012-05-05,T,41034 
26, FIFA Street , PS3 , Electronic Arts , Sports ,26274,572443,8,2012-05-05,E,41034 
27, Battlefield 3 , PS3 , Electronic Arts , Shooter ,26208,5167864,28,2012-05-05,M,41034 
28, The Sims 3 , PC , Electronic Arts , Simulation ,25414,4836008,153,2012-05-05,T,41034 
29, Wii Sports , Wii , Nintendo , Sports ,25375,78728710,285,2012-05-05,E,41034 
30, Mortal Kombat , PSV , Warner Bros. Interactive Entertainment , Fighting ,24827,24827,1,2012-05-05,M,41034 
1, Starhawk , PS3 , Sony Computer Entertainment , Action ,81877,81877,1,2012-05-12,T,41041 
2, Mario Party 9 , Wii , Nintendo , Misc ,67113,1044109,11,2012-05-12,E,41041 
3, Sniper Elite V2 , X360 , 505 Games , Shooter ,60770,168272,2,2012-05-12,M,41041 
4, Sniper Elite V2 , PS3 , 505 Games , Shooter ,49131,144298,2,2012-05-12,M,41041 
5, Prototype 2 , X360 , Activision , Action ,42766,359799,3,2012-05-12,M,41041 
6, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,38901,11356778,27,2012-05-12,M,41041 
7, Prototype 2 , PS3 , Activision , Action ,37718,271329,3,2012-05-12,M,41041 
8, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,37089,16144351,80,2012-05-12,E,41041 
9, Super Mario 3D Land , 3DS , Nintendo , Platform ,35538,5923492,28,2012-05-12,E,41041 
10, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,34462,12900359,27,2012-05-12,M,41041 
11, Mario Kart 7 , 3DS , Nintendo , Racing ,34293,5468597,24,2012-05-12,E,41041 
12, Just Dance 3 , Wii , Ubisoft , Misc ,33248,8800515,32,2012-05-12,E,41041 
13, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,32798,1523290,26,2012-05-12,T,41041 
14, Kinect Star Wars , X360 , Microsoft Game Studios , Action ,31548,627479,6,2012-05-12,T,41041 
15, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,30191,5637683,33,2012-05-12,E,41041 
16, The Sims 3 , PC , Electronic Arts , Simulation ,29905,4865913,154,2012-05-12,T,41041 
17, TERA , PC , Unknown , Role-Playing ,29675, NA ,2,2012-05-12,M,41041 
18, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,27986,388128,10,2012-05-12,E,41041 
19, Mass Effect 3 , X360 , Electronic Arts , Role-Playing ,27148,2101128,10,2012-05-12,M,41041 
20, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,26685,8009199,77,2012-05-12,E,41041 
21, Battlefield 3 , PS3 , Electronic Arts , Shooter ,26039,5193903,29,2012-05-12,M,41041 
22, Resident Evil: Operation Raccoon City , PS3 , Capcom , Shooter ,25913,827445,8,2012-05-12,M,41041 
23, Skylanders: Spyro's Adventure , Wii , Activision , Action ,25629,1612224,31,2012-05-12,E10+,41041 
24, The Witcher 2: Assassins of Kings (Enhanced Edition) , X360 , Warner Bros. Interactive Entertainment , Role-Playing ,25593,321284,4,2012-05-12,M,41041 
25, Mario Kart Wii , Wii , Nintendo , Racing ,24987,31818970,214,2012-05-12,E,41041 
26, FIFA Street , PS3 , Electronic Arts , Sports ,24915,597358,9,2012-05-12,E,41041 
27, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,24656,25136159,130,2012-05-12,E,41041 
28, Kid Icarus: Uprising , 3DS , Nintendo , Action ,23706,666135,8,2012-05-12,E10+,41041 
29, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,23679,3669785,27,2012-05-12,M,41041 
30, Battlefield 3 , X360 , Electronic Arts , Shooter ,23432,5722209,29,2012-05-12,M,41041 
1, Diablo III , PC , Activision , Role-Playing ,1583426,1583426,1,2012-05-19,M,41048 
2, Max Payne 3 , X360 , Take-Two Interactive , Shooter ,416291,416291,1,2012-05-19,M,41048 
3, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,311984,311984,1,2012-05-19,M,41048 
4, Mario Party 9 , Wii , Nintendo , Misc ,58065,1102174,12,2012-05-19,E,41048 
5, My Little Sister Can't Be This Cute Portable , PSP , Namco Bandai Games , Adventure ,53050,53050,1,2012-05-19,E10+,41048 
6, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,40613,11397391,28,2012-05-19,M,41048 
7, Battlefield 3 , PS3 , Electronic Arts , Shooter ,36321,5230224,30,2012-05-19,M,41048 
8, Super Mario 3D Land , 3DS , Nintendo , Platform ,35665,5959157,29,2012-05-19,E,41048 
9, Mario Kart 7 , 3DS , Nintendo , Racing ,34208,5502805,25,2012-05-19,E,41048 
10, Game of Thrones , X360 , Atlus , Role-Playing ,33939,33939,1,2012-05-19,M,41048 
11, Prototype 2 , X360 , Activision , Action ,33005,392804,4,2012-05-19,M,41048 
12, Sniper Elite V2 , X360 , 505 Games , Shooter ,30885,199157,3,2012-05-19,M,41048 
13, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,30810,12931169,28,2012-05-19,M,41048 
14, Game of Thrones , PS3 , Atlus , Role-Playing ,30448,30448,1,2012-05-19,M,41048 
15, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,30434,16174785,81,2012-05-19,E,41048 
16, Starhawk , PS3 , Sony Computer Entertainment , Action ,30303,112180,2,2012-05-19,T,41048 
17, The Sims 3 , PC , Electronic Arts , Simulation ,29682,4895595,155,2012-05-19,T,41048 
18, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,28644,1551934,27,2012-05-19,T,41048 
19, Skylanders: Spyro's Adventure , Wii , Activision , Action ,26973,1639197,32,2012-05-19,E10+,41048 
20, Just Dance 3 , Wii , Ubisoft , Misc ,26659,8827174,33,2012-05-19,E,41048 
21, Battlefield 3 , X360 , Electronic Arts , Shooter ,26355,5748564,30,2012-05-19,M,41048 
22, Prototype 2 , PS3 , Activision , Action ,26220,297549,4,2012-05-19,M,41048 
23, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,25736,5663419,34,2012-05-19,E,41048 
24, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,25670,413798,11,2012-05-19,E,41048 
25, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,25307,4195579,29,2012-05-19,T,41048 
26, Kinect Star Wars , X360 , Microsoft Game Studios , Action ,25261,652740,7,2012-05-19,T,41048 
27, Persona 2: Eternal Punishment , PSP , Atlus , Role-Playing ,24679,24679,1,2012-05-19,T,41048 
28, Sniper Elite V2 , PS3 , 505 Games , Shooter ,24647,168945,3,2012-05-19,M,41048 
29, Mario Kart Wii , Wii , Nintendo , Racing ,24423,31843393,215,2012-05-19,E,41048 
30, Wii Fit Plus , Wii , Nintendo , Sports ,24084,20540150,138,2012-05-19,E,41048 
1, Tom Clancy's Ghost Recon: Future Soldier , X360 , Ubisoft , Shooter ,490061,490061,1,2012-05-26,M,41055 
2, Dragon's Dogma , PS3 , Capcom , Adventure ,405103,405103,1,2012-05-26,M,41055 
3, Diablo III , PC , Activision , Role-Playing ,274498,1857924,2,2012-05-26,M,41055 
4, Tom Clancy's Ghost Recon: Future Soldier , PS3 , Ubisoft , Shooter ,177731,177731,1,2012-05-26,M,41055 
5, Max Payne 3 , X360 , Take-Two Interactive , Shooter ,157664,573955,2,2012-05-26,M,41055 
6, Mario Tennis Open , 3DS , Nintendo , Sports ,140880,140880,1,2012-05-26,E,41055 
7, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,138795,450779,2,2012-05-26,M,41055 
8, Dragon's Dogma , X360 , Capcom , Adventure ,127606,127606,1,2012-05-26,M,41055 
9, Uta no Prince-Sama: Debut , PSP , Broccoli , Action ,65332,65332,1,2012-05-26,E,41055 
10, Mario Party 9 , Wii , Nintendo , Misc ,59105,1161279,13,2012-05-26,E,41055 
11, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,35781,11433172,29,2012-05-26,M,41055 
12, Sorcery , PS3 , Sony Computer Entertainment , Role-Playing ,34880,34880,1,2012-05-26,E10+,41055 
13, Skylanders: Spyro's Adventure , Wii , Activision , Action ,33584,1672781,33,2012-05-26,E10+,41055 
14, Super Mario 3D Land , 3DS , Nintendo , Platform ,32854,5992011,30,2012-05-26,E,41055 
15, Mario Kart 7 , 3DS , Nintendo , Racing ,31512,5534317,26,2012-05-26,E,41055 
16, Battlefield 3 , PS3 , Electronic Arts , Shooter ,30820,5261044,31,2012-05-26,M,41055 
17, The Sims 3 , PC , Electronic Arts , Simulation ,29910,4925505,156,2012-05-26,T,41055 
18, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,29703,4225282,30,2012-05-26,T,41055 
19, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,29587,1581521,28,2012-05-26,T,41055 
20, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,29275,12960444,29,2012-05-26,M,41055 
21, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,26823,16201608,82,2012-05-26,E,41055 
22, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,26630,5690049,35,2012-05-26,E,41055 
23, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,24002,8057174,79,2012-05-26,E,41055 
24, Wii Fit Plus , Wii , Nintendo , Sports ,23613,20563763,139,2012-05-26,E,41055 
25, Prototype 2 , X360 , Activision , Action ,23270,416074,5,2012-05-26,M,41055 
26, Battlefield 3 , X360 , Electronic Arts , Shooter ,22595,5771159,31,2012-05-26,M,41055 
27, Mario Kart Wii , Wii , Nintendo , Racing ,21979,31865372,216,2012-05-26,E,41055 
28, Sniper Elite V2 , X360 , 505 Games , Shooter ,21468,220625,4,2012-05-26,M,41055 
29, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,21394,3646573,35,2012-05-26,E,41055 
30, Assassin's Creed: Revelations , PS3 , Ubisoft , Action ,20973,3329948,28,2012-05-26,M,41055 
1, Dragon Quest Monsters: Terry's Wonderland 3D , 3DS , Square Enix , Role-Playing ,515176,515176,1,2012-06-02,E,41062 
2, Tom Clancy's Ghost Recon: Future Soldier , X360 , Ubisoft , Shooter ,173424,663485,2,2012-06-02,M,41062 
3, Dragon's Dogma , PS3 , Capcom , Adventure ,125871,530974,2,2012-06-02,M,41062 
4, Max Payne 3 , X360 , Take-Two Interactive , Shooter ,112487,686442,3,2012-06-02,M,41062 
5, Diablo III , PC , Activision , Role-Playing ,100479,1958403,3,2012-06-02,M,41062 
6, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,87765,538544,3,2012-06-02,M,41062 
7, Tom Clancy's Ghost Recon: Future Soldier , PS3 , Ubisoft , Shooter ,86541,264272,2,2012-06-02,M,41062 
8, Max Payne 3 , PC , Take-Two Interactive , Shooter ,75532,75532,1,2012-06-02,M,41062 
9, Mario Tennis Open , 3DS , Nintendo , Sports ,72824,213704,2,2012-06-02,E,41062 
10, Resistance: Burning Skies , PSV , Sony Computer Entertainment , Shooter ,52273,52273,1,2012-06-02,M,41062 
11, Dragon's Dogma , X360 , Capcom , Adventure ,48957,176563,2,2012-06-02,M,41062 
12, Mario Party 9 , Wii , Nintendo , Misc ,47042,1208321,14,2012-06-02,E,41062 
13, Super Mario 3D Land , 3DS , Nintendo , Platform ,33875,6025886,31,2012-06-02,E,41062 
14, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,32500,11465672,30,2012-06-02,M,41062 
15, Mario Kart 7 , 3DS , Nintendo , Racing ,32254,5566571,27,2012-06-02,E,41062 
16, Skylanders: Spyro's Adventure , Wii , Activision , Action ,32060,1704841,34,2012-06-02,E10+,41062 
17, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,31313,5721362,36,2012-06-02,E,41062 
18, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,31243,1612764,29,2012-06-02,T,41062 
19, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,29029,12989473,30,2012-06-02,M,41062 
20, The Sims 3 , PC , Electronic Arts , Simulation ,26717,4952222,157,2012-06-02,T,41062 
21, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,25997,4251279,31,2012-06-02,T,41062 
22, Battlefield 3 , PS3 , Electronic Arts , Shooter ,24715,5285759,32,2012-06-02,M,41062 
23, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,24700,457318,13,2012-06-02,E,41062 
24, Battlefield 3 , X360 , Electronic Arts , Shooter ,24229,5795388,32,2012-06-02,M,41062 
25, Prototype 2 , X360 , Activision , Action ,23997,440071,6,2012-06-02,M,41062 
26, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,23755,8080929,80,2012-06-02,E,41062 
27, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,22384,3668957,36,2012-06-02,E,41062 
28, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,22183,16223791,83,2012-06-02,E,41062 
29, Wii Sports , Wii , Nintendo , Sports ,20888,78807625,289,2012-06-02,E,41062 
30, Mario Kart Wii , Wii , Nintendo , Racing ,20551,31885923,217,2012-06-02,E,41062 
1, Tokyo Jungle , PS3 , Sony Computer Entertainment , Action ,107456,107456,1,2012-06-09,T,41069 
2, Dragon Quest Monsters: Terry's Wonderland 3D , 3DS , Square Enix , Role-Playing ,94279,609455,2,2012-06-09,E,41069 
3, Tom Clancy's Ghost Recon: Future Soldier , X360 , Ubisoft , Shooter ,89547,753032,3,2012-06-09,M,41069 
4, Diablo III , PC , Activision , Role-Playing ,88417,2046820,4,2012-06-09,M,41069 
5, Max Payne 3 , X360 , Take-Two Interactive , Shooter ,67302,753744,4,2012-06-09,M,41069 
6, Dragon's Dogma , PS3 , Capcom , Adventure ,56157,587131,3,2012-06-09,M,41069 
7, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,52742,591286,4,2012-06-09,M,41069 
8, Tom Clancy's Ghost Recon: Future Soldier , PS3 , Ubisoft , Shooter ,50358,314630,3,2012-06-09,M,41069 
9, Mario Tennis Open , 3DS , Nintendo , Sports ,47315,261019,3,2012-06-09,E,41069 
10, Mario Party 9 , Wii , Nintendo , Misc ,45049,1253370,15,2012-06-09,E,41069 
11, Kidou Senshi Gundam Seed Battle Destiny , PSV , Namco Bandai Games , Simulation ,41306,41306,1,2012-06-09,T,41069 
12, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,35800,1648564,30,2012-06-09,T,41069 
13, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,35145,11500817,31,2012-06-09,M,41069 
14, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,34654,13024127,31,2012-06-09,M,41069 
15, Super Mario 3D Land , 3DS , Nintendo , Platform ,33146,6059032,32,2012-06-09,E,41069 
16, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,31313,5752675,37,2012-06-09,E,41069 
17, Mario Kart 7 , 3DS , Nintendo , Racing ,29940,5596511,28,2012-06-09,E,41069 
18, Battlefield 3 , X360 , Electronic Arts , Shooter ,29100,5824488,33,2012-06-09,M,41069 
19, The Sims 3 , PC , Electronic Arts , Simulation ,27810,4980032,158,2012-06-09,T,41069 
20, Battlefield 3 , PS3 , Electronic Arts , Shooter ,26427,5312186,33,2012-06-09,M,41069 
21, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,26281,3695238,37,2012-06-09,E,41069 
22, Max Payne 3 , PC , Take-Two Interactive , Shooter ,25724,101256,2,2012-06-09,M,41069 
23, Skylanders: Spyro's Adventure , Wii , Activision , Action ,25687,1730528,35,2012-06-09,E10+,41069 
24, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,25369,8106298,81,2012-06-09,E,41069 
25, Dragon's Dogma , X360 , Capcom , Adventure ,23932,200495,3,2012-06-09,M,41069 
26, Wii Sports , Wii , Nintendo , Sports ,23242,78830867,290,2012-06-09,E,41069 
27, Mass Effect 3 , X360 , Electronic Arts , Role-Playing ,23168,2181568,14,2012-06-09,M,41069 
28, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,21475,16245266,84,2012-06-09,E,41069 
29, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,21303,4272582,32,2012-06-09,T,41069 
30, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,20803,478121,14,2012-06-09,E,41069 
1, Lollipop Chainsaw , PS3 , Warner Bros. Interactive Entertainment , Action ,161300,161300,1,2012-06-16,M,41076 
2, Persona 4: The Golden , PSV , Atlus , Role-Playing ,137128,137128,1,2012-06-16,M,41076 
3, Lollipop Chainsaw , X360 , Warner Bros. Interactive Entertainment , Action ,129868,129868,1,2012-06-16,M,41076 
4, Diablo III , PC , Activision , Role-Playing ,90003,2136823,5,2012-06-16,M,41076 
5, Dragon Quest Monsters: Terry's Wonderland 3D , 3DS , Square Enix , Role-Playing ,66775,676230,3,2012-06-16,E,41076 
6, Gravity Rush , PSV , Sony Computer Entertainment , Action ,60502,136125,19,2012-06-16,T,41076 
7, Tom Clancy's Ghost Recon: Future Soldier , X360 , Ubisoft , Shooter ,55130,808162,4,2012-06-16,M,41076 
8, Max Payne 3 , X360 , Take-Two Interactive , Shooter ,42459,796203,5,2012-06-16,M,41076 
9, Mario Party 9 , Wii , Nintendo , Misc ,38043,1291413,16,2012-06-16,E,41076 
10, Tokyo Jungle , PS3 , Sony Computer Entertainment , Action ,36141,143597,2,2012-06-16,T,41076 
11, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,36132,627418,5,2012-06-16,M,41076 
12, Mario Tennis Open , 3DS , Nintendo , Sports ,36081,297100,4,2012-06-16,E,41076 
13, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,34994,5787669,38,2012-06-16,E,41076 
14, Tom Clancy's Ghost Recon: Future Soldier , PS3 , Ubisoft , Shooter ,33361,347991,4,2012-06-16,M,41076 
15, Dragon's Dogma , PS3 , Capcom , Adventure ,32168,619299,4,2012-06-16,M,41076 
16, Super Mario 3D Land , 3DS , Nintendo , Platform ,30613,6089645,33,2012-06-16,E,41076 
17, Akiba's Trip Plus , PSP , Acquire , Adventure ,29480,29480,1,2012-06-16,T,41076 
18, Battlefield 3 , PS3 , Electronic Arts , Shooter ,29192,5341378,34,2012-06-16,M,41076 
19, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,28877,1677441,31,2012-06-16,T,41076 
20, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,28083,3723321,38,2012-06-16,E,41076 
21, Mario Kart 7 , 3DS , Nintendo , Racing ,28074,5624585,29,2012-06-16,E,41076 
22, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,27782,11528599,32,2012-06-16,M,41076 
23, The Sims 3 , PC , Electronic Arts , Simulation ,27651,5007683,159,2012-06-16,T,41076 
24, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,25912,13050039,32,2012-06-16,M,41076 
25, Skylanders: Spyro's Adventure , Wii , Activision , Action ,25636,1756164,36,2012-06-16,E10+,41076 
26, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,23606,501727,15,2012-06-16,E,41076 
27, Battlefield 3 , X360 , Electronic Arts , Shooter ,21770,5846258,34,2012-06-16,M,41076 
28, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,21396,8127694,82,2012-06-16,E,41076 
29, Mario Kart Wii , Wii , Nintendo , Racing ,20420,31926362,219,2012-06-16,E,41076 
30, The Elder Scrolls V: Skyrim , PS3 , Bethesda Softworks , Role-Playing ,19929,3764242,32,2012-06-16,M,41076 
1, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,1578108,1578108,1,2012-06-23,E,41083 
2, Pokemon Conquest, DS , Nintendo , Role-Playing ,165884,497141,15,2012-06-23,T,41083 
3, Diablo III , PC , Activision , Role-Playing ,90955,2227778,6,2012-06-23,M,41083 
4, Dragon Quest Monsters: Terry's Wonderland 3D , 3DS , Square Enix , Role-Playing ,60047,736277,4,2012-06-23,E,41083 
5, LEGO Batman 2: DC Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,54563,54563,1,2012-06-23,E10+,41083 
6, LEGO Batman 2: DC Super Heroes , PS3 , Warner Bros. Interactive Entertainment , Action ,44769,44769,1,2012-06-23,E10+,41083 
7, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,38483,5826152,39,2012-06-23,E,41083 
8, Lollipop Chainsaw , PS3 , Warner Bros. Interactive Entertainment , Action ,38153,199453,2,2012-06-23,M,41083 
9, Tom Clancy's Ghost Recon: Future Soldier , X360 , Ubisoft , Shooter ,37662,845824,5,2012-06-23,M,41083 
10, Mario Party 9 , Wii , Nintendo , Misc ,34745,1326158,17,2012-06-23,E,41083 
11, Max Payne 3 , X360 , Take-Two Interactive , Shooter ,33158,829361,6,2012-06-23,M,41083 
12, Lollipop Chainsaw , X360 , Warner Bros. Interactive Entertainment , Action ,33046,162914,2,2012-06-23,M,41083 
13, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,32495,659913,6,2012-06-23,M,41083 
14, Battlefield 3 , PS3 , Electronic Arts , Shooter ,32278,5373656,35,2012-06-23,M,41083 
15, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,29873,1707314,32,2012-06-23,T,41083 
16, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,29769,531496,16,2012-06-23,E,41083 
17, FIFA Soccer 12 , X360 , Electronic Arts , Sports ,28681,3752002,39,2012-06-23,E,41083 
18, Super Mario 3D Land , 3DS , Nintendo , Platform ,28635,6118280,34,2012-06-23,E,41083 
19, Mario Tennis Open , 3DS , Nintendo , Sports ,28620,325720,5,2012-06-23,E,41083 
20, Skylanders: Spyro's Adventure , Wii , Activision , Action ,26377,1782541,37,2012-06-23,E10+,41083 
21, Mario Kart 7 , 3DS , Nintendo , Racing ,25694,5650279,30,2012-06-23,E,41083 
22, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,25562,11554161,33,2012-06-23,M,41083 
23, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,24990,13075029,33,2012-06-23,M,41083 
24, Persona 4: The Golden , PSV , Atlus , Role-Playing ,24877,162005,2,2012-06-23,M,41083 
25, Tom Clancy's Ghost Recon: Future Soldier , PS3 , Ubisoft , Shooter ,24709,372700,5,2012-06-23,M,41083 
26, Battlefield 3 , X360 , Electronic Arts , Shooter ,24020,5870278,35,2012-06-23,M,41083 
27, Mario Kart Wii , Wii , Nintendo , Racing ,23881,31950243,220,2012-06-23,E,41083 
28, Wii Sports , Wii , Nintendo , Sports ,23243,78873600,292,2012-06-23,E,41083 
29, The Sims 3 , PC , Electronic Arts , Simulation ,22827,5030510,160,2012-06-23,T,41083 
30, Dragon's Dogma , PS3 , Capcom , Adventure ,22563,641862,5,2012-06-23,M,41083 
1, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,423075,2001183,2,2012-06-30,E,41090 
2, LEGO Batman 2: DC Super Heroes , X360 , Warner Bros. Interactive Entertainment , Action ,173061,227624,2,2012-06-30,E10+,41090 
3, LEGO Batman 2: DC Super Heroes , Wii , Warner Bros. Interactive Entertainment , Action ,135297,154149,2,2012-06-30,E10+,41090 
4, Spec Ops: The Line , X360 , Take-Two Interactive , Shooter ,106681,106681,1,2012-06-30,M,41090 
5, LEGO Batman 2: DC Super Heroes , PS3 , Warner Bros. Interactive Entertainment , Action ,104182,148951,2,2012-06-30,E10+,41090 
6, Spec Ops: The Line , PS3 , Take-Two Interactive , Shooter ,92014,92014,1,2012-06-30,M,41090 
7, The Amazing Spider-Man (Console Version) , X360 , Activision , Action ,87337,87337,1,2012-06-30,T,41090 
8, Diablo III , PC , Activision , Role-Playing ,79426,2307204,7,2012-06-30,M,41090 
9, The Amazing Spider-Man (Console Version) , PS3 , Activision , Action ,70725,70725,1,2012-06-30,T,41090 
10, Pokemon Conquest, DS , Nintendo , Role-Playing ,69441,566582,16,2012-06-30,T,41090 
11, Atelier Ayesha: The Alchemist of the Land of Twilight , PS3 , Gust , Role-Playing ,65497,65497,1,2012-06-30,T,41090 
12, Culdcept , 3DS , Nintendo , Misc ,53898,53898,1,2012-06-30,T,41090 
13, Robotics;Notes , PS3 , 5pb , Adventure ,51145,51145,1,2012-06-30,E,41090 
14, Dragon Quest Monsters: Terry's Wonderland 3D , 3DS , Square Enix , Role-Playing ,41584,777861,5,2012-06-30,E,41090 
15, Mario Party 9 , Wii , Nintendo , Misc ,35644,1361802,18,2012-06-30,E,41090 
16, Metal Gear Solid HD Collection , PSV , Konami Digital Entertainment , Action ,32909,56060,3,2012-06-30,M,41090 
17, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,32227,5858379,40,2012-06-30,E,41090 
18, Battlefield 3 , PS3 , Electronic Arts , Shooter ,30855,5404511,36,2012-06-30,M,41090 
19, Resident Evil Chronicles HD , PS3 , Capcom , Shooter ,30330,30330,1,2012-06-30,M,41090 
20, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,30293,1737607,33,2012-06-30,T,41090 
21, MLB 12: The Show , PS3 , Sony Computer Entertainment , Sports ,30178,561674,17,2012-06-30,E,41090 
22, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,29378,13104407,34,2012-06-30,M,41090 
23, Super Mario 3D Land , 3DS , Nintendo , Platform ,28876,6147156,35,2012-06-30,E,41090 
