Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
1, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,252091,10046424,13,2014-01-03,E,41642 
2, Call of Duty: Ghosts , PS3 , Activision , Shooter ,182537,7646087,9,2014-01-03,M,41642 
3, Call of Duty: Ghosts , X360 , Activision , Shooter ,177887,7767550,9,2014-01-03,M,41642 
4, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,177572,16894054,16,2014-01-03,M,41642 
5, Puzzle & Dragons Z , 3DS , GungHo , Puzzle ,156176,1158389,4,2014-01-03,E,41642 
6, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,141268,13097535,16,2014-01-03,M,41642 
7, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,127029,1950454,5,2014-01-03,E,41642 
8, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,120257,1740862,7,2014-01-03,E,41642 
9, Super Mario 3D World , WiiU , Nintendo , Platform ,110560,1605148,7,2014-01-03,E,41642 
10, Minecraft , X360 , Microsoft Game Studios , Adventure ,107340,3219571,31,2014-01-03,E10+,41642 
11, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,104861,2695934,10,2014-01-03,M,41642 
12, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,104186,5596035,15,2014-01-03,E,41642 
13, Just Dance 2014 , Wii , Ubisoft , Misc ,102162,2723677,14,2014-01-03,E10+,41642 
14, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,93221,1268098,8,2014-01-03,E,41642 
15, New Super Mario Bros. U , WiiU , Nintendo , Action ,91627,3507463,59,2014-01-03,E,41642 
16, Battlefield 4 , PS3 , Electronic Arts , Shooter ,89314,2410621,10,2014-01-03,M,41642 
17, Call of Duty: Ghosts , PS4 , Activision , Shooter ,87719,1599624,8,2014-01-03,M,41642 
18, Battlefield 4 , PS4 , Electronic Arts , Shooter ,87653,1250942,8,2014-01-03,M,41642 
19, Wii Party U , WiiU , Nintendo , Action ,85960,974689,11,2014-01-03,E,41642 
20, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,82893,2165572,10,2014-01-03,M,41642 
21, Battlefield 4 , X360 , Electronic Arts , Shooter ,80498,2512808,10,2014-01-03,M,41642 
22, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,78538,6251519,61,2014-01-03,E,41642 
23, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,72462,1194778,8,2014-01-03,M,41642 
24, Call of Duty: Ghosts , XOne , Activision , Shooter ,72321,1346171,7,2014-01-03,M,41642 
25, NBA 2K14 , X360 , Take-Two Interactive , Sports ,67634,1699212,14,2014-01-03,E,41642 
26, Forza Motorsport 5 , XOne , Microsoft Game Studios , Racing ,61192,907797,7,2014-01-03,E,41642 
27, Mario Kart 7 , 3DS , Nintendo , Racing ,57983,9169258,110,2014-01-03,E,41642 
28, Need for Speed Rivals , PS4 , Electronic Arts , Racing ,57349,625773,8,2014-01-03,E10+,41642 
29, Battlefield 4 , XOne , Electronic Arts , Shooter ,56876,1017114,7,2014-01-03,M,41642 
30, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,55796,7226020,76,2014-01-03,E,41642 
1, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,218359,218359,1,2014-01-10,E,41649 
2, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,114806,17008860,17,2014-01-10,M,41649 
3, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,112107,10158531,14,2014-01-10,E,41649 
4, Call of Duty: Ghosts , PS3 , Activision , Shooter ,109799,7755886,10,2014-01-10,M,41649 
5, Call of Duty: Ghosts , X360 , Activision , Shooter ,104845,7872395,10,2014-01-10,M,41649 
6, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,80396,13177931,17,2014-01-10,M,41649 
7, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,68894,1336992,9,2014-01-10,E,41649 
8, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,64760,5660795,16,2014-01-10,E,41649 
9, Call of Duty: Ghosts , PS4 , Activision , Shooter ,63243,1662867,9,2014-01-10,M,41649 
10, Battlefield 4 , PS4 , Electronic Arts , Shooter ,59730,1310672,9,2014-01-10,M,41649 
11, Minecraft , X360 , Microsoft Game Studios , Adventure ,59266,3278837,32,2014-01-10,E10+,41649 
12, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,55534,1796396,8,2014-01-10,E,41649 
13, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,54461,2750395,11,2014-01-10,M,41649 
14, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,53960,2004414,6,2014-01-10,E,41649 
15, Just Dance 2014 , Wii , Ubisoft , Misc ,51755,2775432,15,2014-01-10,E10+,41649 
16, Super Mario 3D World , WiiU , Nintendo , Platform ,48631,1653779,8,2014-01-10,E,41649 
17, Puzzle & Dragons Z , 3DS , GungHo , Puzzle ,48585,1206974,5,2014-01-10,E,41649 
18, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,47262,1242040,9,2014-01-10,M,41649 
19, Battlefield 4 , PS3 , Electronic Arts , Shooter ,46161,2456782,11,2014-01-10,M,41649 
20, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,44192,1260340,9,2014-01-10,M,41649 
21, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,42047,2207619,11,2014-01-10,M,41649 
22, Call of Duty: Ghosts , XOne , Activision , Shooter ,40910,1387081,8,2014-01-10,M,41649 
23, Battlefield 4 , X360 , Electronic Arts , Shooter ,39554,2552362,11,2014-01-10,M,41649 
24, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,38155,6289674,62,2014-01-10,E,41649 
25, New Super Mario Bros. U , WiiU , Nintendo , Action ,37948,3545411,60,2014-01-10,E,41649 
26, NBA 2K14 , X360 , Take-Two Interactive , Sports ,35693,1734905,15,2014-01-10,E,41649 
27, Forza Motorsport 5 , XOne , Microsoft Game Studios , Racing ,34778,942575,8,2014-01-10,E,41649 
28, Battlefield 4 , XOne , Electronic Arts , Shooter ,34252,1051366,8,2014-01-10,M,41649 
29, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,33279,3596761,16,2014-01-10,E,41649 
30, Need for Speed Rivals , PS4 , Electronic Arts , Racing ,32828,658601,9,2014-01-10,E10+,41649 
1, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,89568,17098428,18,2014-01-17,M,41656 
2, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,85850,10244381,15,2014-01-17,E,41656 
3, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,82288,300647,2,2014-01-17,E,41656 
4, Call of Duty: Ghosts , X360 , Activision , Shooter ,78551,7950946,11,2014-01-17,M,41656 
5, Call of Duty: Ghosts , PS3 , Activision , Shooter ,76506,7832392,11,2014-01-17,M,41656 
6, Minecraft , X360 , Microsoft Game Studios , Adventure ,72158,3350995,33,2014-01-17,E10+,41656 
7, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,63389,1400381,10,2014-01-17,E,41656 
8, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,59549,13237480,18,2014-01-17,M,41656 
9, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,57718,5718513,17,2014-01-17,E,41656 
10, Call of Duty: Ghosts , PS4 , Activision , Shooter ,54089,1716956,10,2014-01-17,M,41656 
11, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,49472,2053886,7,2014-01-17,E,41656 
12, Battlefield 4 , PS4 , Electronic Arts , Shooter ,49364,1360036,10,2014-01-17,M,41656 
13, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,44117,2794512,12,2014-01-17,M,41656 
14, Puzzle & Dragons Z , 3DS , GungHo , Puzzle ,43132,1250106,6,2014-01-17,E,41656 
15, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,40850,1837246,9,2014-01-17,E,41656 
16, Battlefield 4 , PS3 , Electronic Arts , Shooter ,40497,2497279,12,2014-01-17,M,41656 
17, Super Mario 3D World , WiiU , Nintendo , Platform ,40304,1694083,9,2014-01-17,E,41656 
18, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,38998,1299338,10,2014-01-17,M,41656 
19, Just Dance 2014 , Wii , Ubisoft , Misc ,34041,2809473,16,2014-01-17,E10+,41656 
20, Call of Duty: Ghosts , XOne , Activision , Shooter ,33101,1420182,9,2014-01-17,M,41656 
21, Mario Party Island Tour , 3DS , Nintendo , Action ,32896,293225,9,2014-01-17,E,41656 
22, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,32014,6321688,63,2014-01-17,E,41656 
23, Battlefield 4 , X360 , Electronic Arts , Shooter ,30975,2583337,12,2014-01-17,M,41656 
24, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,30599,2238218,12,2014-01-17,M,41656 
25, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,30572,1272612,10,2014-01-17,M,41656 
26, New Super Mario Bros. U , WiiU , Nintendo , Action ,30490,3575901,61,2014-01-17,E,41656 
27, Battlefield 4 , XOne , Electronic Arts , Shooter ,29516,1080882,9,2014-01-17,M,41656 
28, FIFA Soccer 14 , X360 , Electronic Arts , Sports ,27819,3624580,17,2014-01-17,E,41656 
29, NBA 2K14 , X360 , Take-Two Interactive , Sports ,27169,1762074,16,2014-01-17,E,41656 
30, Need for Speed Rivals , PS4 , Electronic Arts , Racing ,26557,685158,10,2014-01-17,E10+,41656 
1, Sengoku Basara 4 , PS3 , Capcom , Action ,169732,169732,1,2014-01-24,T,41663 
2, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,75433,17173861,19,2014-01-24,M,41663 
3, Dragon Ball Z: Battle of Z , PS3 , Namco Bandai Games , Fighting ,72285,72285,1,2014-01-24,T,41663 
4, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,71923,10316304,16,2014-01-24,E,41663 
5, Call of Duty: Ghosts , PS3 , Activision , Shooter ,69965,7902357,12,2014-01-24,M,41663 
6, Minecraft , X360 , Microsoft Game Studios , Adventure ,67447,3418442,34,2014-01-24,E10+,41663 
7, Call of Duty: Ghosts , X360 , Activision , Shooter ,65731,8016677,12,2014-01-24,M,41663 
8, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,59580,360227,3,2014-01-24,E,41663 
9, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,59477,5777990,18,2014-01-24,E,41663 
10, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,51838,1452219,11,2014-01-24,E,41663 
11, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,47584,2101470,8,2014-01-24,E,41663 
12, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,46147,13283627,19,2014-01-24,M,41663 
13, Call of Duty: Ghosts , PS4 , Activision , Shooter ,41828,1758784,11,2014-01-24,M,41663 
14, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,40976,1340314,11,2014-01-24,M,41663 
15, Battlefield 4 , PS4 , Electronic Arts , Shooter ,39864,1399900,11,2014-01-24,M,41663 
16, Saints Row IV , PS3 , Deep Silver , Action ,38773,871121,23,2014-01-24,M,41663 
17, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,38237,2832749,13,2014-01-24,M,41663 
18, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,37021,1309633,11,2014-01-24,M,41663 
19, Super Mario 3D World , WiiU , Nintendo , Platform ,36640,1730723,10,2014-01-24,E,41663 
20, Battlefield 4 , PS3 , Electronic Arts , Shooter ,35926,2533205,13,2014-01-24,M,41663 
21, Dragon Ball Z: Battle of Z , PSV , Namco Bandai Games , Fighting ,33991,33991,1,2014-01-24,T,41663 
22, The Legend of Zelda: A Link Between Worlds , 3DS , Nintendo , Action ,31944,1869190,10,2014-01-24,E,41663 
23, Puzzle & Dragons Z , 3DS , GungHo , Puzzle ,31230,1281336,7,2014-01-24,E,41663 
24, Call of Duty: Ghosts , XOne , Activision , Shooter ,29260,1449442,10,2014-01-24,M,41663 
25, Mario Party Island Tour , 3DS , Nintendo , Action ,29046,322271,10,2014-01-24,E,41663 
26, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,27889,6349577,64,2014-01-24,E,41663 
27, New Super Mario Bros. U , WiiU , Nintendo , Action ,27059,3602960,62,2014-01-24,E,41663 
28, Just Dance 2014 , Wii , Ubisoft , Misc ,26612,2836085,17,2014-01-24,E10+,41663 
29, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,26504,2264722,13,2014-01-24,M,41663 
30, Battlefield 4 , XOne , Electronic Arts , Shooter ,25447,1106329,10,2014-01-24,M,41663 
1, Kidou Senshi Gundam: Extreme VS Full Boost , PS3 , Namco Bandai Games , Action ,268123,268123,1,2014-01-31,E10+,41670 
2, Tomb Raider: Definitive Edition , PS4 , Square Enix , Action ,175497,175497,1,2014-01-31,M,41670 
3, Call of Duty: Ghosts , PS3 , Activision , Shooter ,72469,7974826,13,2014-01-31,M,41670 
4, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,72434,17246295,20,2014-01-31,M,41670 
5, Minecraft , X360 , Microsoft Game Studios , Adventure ,70326,3488768,35,2014-01-31,E10+,41670 
6, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,67365,10383669,17,2014-01-31,E,41670 
7, Call of Duty: Ghosts , X360 , Activision , Shooter ,64666,8081343,13,2014-01-31,M,41670 
8, Diablo III , PS3 , Activision , Role-Playing ,58571,963425,22,2014-01-31,M,41670 
9, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,57547,2159017,9,2014-01-31,E,41670 
10, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,54041,1506260,12,2014-01-31,E,41670 
11, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,51399,13335026,20,2014-01-31,M,41670 
12, Tomb Raider: Definitive Edition , XOne , Square Enix , Action ,48579,48579,1,2014-01-31,M,41670 
13, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,48556,5826546,19,2014-01-31,E,41670 
14, Call of Duty: Ghosts , PS4 , Activision , Shooter ,43528,1802312,12,2014-01-31,M,41670 
15, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,42405,2875154,14,2014-01-31,M,41670 
16, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,41849,402076,4,2014-01-31,E,41670 
17, Battlefield 4 , PS4 , Electronic Arts , Shooter ,39043,1438943,12,2014-01-31,M,41670 
18, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,38762,1379076,12,2014-01-31,M,41670 
19, Dragon Ball Z: Battle of Z , PS3 , Namco Bandai Games , Fighting ,38443,110728,2,2014-01-31,T,41670 
20, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,35465,1345098,12,2014-01-31,M,41670 
21, Super Mario 3D World , WiiU , Nintendo , Platform ,34899,1765622,11,2014-01-31,E,41670 
22, Battlefield 4 , PS3 , Electronic Arts , Shooter ,33658,2566863,14,2014-01-31,M,41670 
23, Makai Senki Disgaea 4 Return , PSV , Nippon Ichi Software , Role-Playing ,32639,32639,1,2014-01-31,T,41670 
24, Sengoku Basara 4 , PS3 , Capcom , Action ,31673,201405,2,2014-01-31,T,41670 
25, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,31123,2295845,14,2014-01-31,M,41670 
26, New Super Mario Bros. U , WiiU , Nintendo , Action ,29357,3632317,63,2014-01-31,E,41670 
27, Call of Duty: Ghosts , XOne , Activision , Shooter ,28731,1478173,11,2014-01-31,M,41670 
28, Youkai Watch , 3DS , Level 5 , Role-Playing ,28097,377496,30,2014-01-31,M,41670 
29, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,25978,6375555,65,2014-01-31,E,41670 
30, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,25657,4478167,34,2014-01-31,M,41670 
1, Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi , 3DS , Square Enix , Role-Playing ,441942,441942,1,2014-02-07,T,41677 
2, Bravely Default: Flying Fairy , 3DS , Nintendo , Role-Playing ,141548,670565,70,2014-02-07,T,41677 
3, Fable Anniversary , X360 , Microsoft Game Studios , Role-Playing ,129686,129686,1,2014-02-07,M,41677 
4, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,77131,17323426,21,2014-02-07,M,41677 
5, Call of Duty: Ghosts , PS3 , Activision , Shooter ,72841,8047667,14,2014-02-07,M,41677 
6, Minecraft , X360 , Microsoft Game Studios , Adventure ,72003,3560771,36,2014-02-07,E10+,41677 
7, Tomb Raider: Definitive Edition , PS4 , Square Enix , Action ,66770,242267,2,2014-02-07,M,41677 
8, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,65469,10449138,18,2014-02-07,E,41677 
9, Call of Duty: Ghosts , X360 , Activision , Shooter ,61729,8143072,14,2014-02-07,M,41677 
10, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,56519,1562779,13,2014-02-07,E,41677 
11, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,49993,2209010,10,2014-02-07,E,41677 
12, Call of Duty: Ghosts , PS4 , Activision , Shooter ,48762,1851074,13,2014-02-07,M,41677 
13, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,45965,13380991,21,2014-02-07,M,41677 
14, Puyo Puyo Tetris , 3DS , Sega , Puzzle ,43840,43840,1,2014-02-07,E,41677 
15, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,43040,5869586,20,2014-02-07,E,41677 
16, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,41795,1420871,13,2014-02-07,M,41677 
17, Battlefield 4 , PS4 , Electronic Arts , Shooter ,40855,1479798,13,2014-02-07,M,41677 
18, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,40599,2915753,15,2014-02-07,M,41677 
19, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,34751,1379849,13,2014-02-07,M,41677 
20, NBA 2K14 , PS4 , Take-Two Interactive , Sports ,31008,726292,13,2014-02-07,E,41677 
21, Super Mario 3D World , WiiU , Nintendo , Platform ,29670,1795292,12,2014-02-07,E,41677 
22, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,28760,2324605,15,2014-02-07,M,41677 
23, Kidou Senshi Gundam: Extreme VS Full Boost , PS3 , Namco Bandai Games , Action ,28694,296817,2,2014-02-07,E10+,41677 
24, Diablo III , PS3 , Activision , Role-Playing ,28626,992051,23,2014-02-07,M,41677 
25, Call of Duty: Ghosts , XOne , Activision , Shooter ,28065,1506238,12,2014-02-07,M,41677 
26, New Super Mario Bros. U , WiiU , Nintendo , Action ,27637,3659954,64,2014-02-07,E,41677 
27, Youkai Watch , 3DS , Level 5 , Role-Playing ,26947,404443,31,2014-02-07,M,41677 
28, Kirby: Triple Deluxe , 3DS , Nintendo , Platform ,25946,428022,5,2014-02-07,E,41677 
29, Animal Crossing: New Leaf , 3DS , Nintendo , Action ,24637,6400192,66,2014-02-07,E,41677 
30, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,24072,4502239,35,2014-02-07,M,41677 
1, Lightning Returns: Final Fantasy XIII , PS3 , Square Enix , Role-Playing ,280121,698821,13,2014-02-14,T,41684 
2, The LEGO Movie Videogame , X360 , Warner Bros. Interactive Entertainment , Action ,122632,122632,2,2014-02-14,E10+,41684 
3, Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi , 3DS , Square Enix , Role-Playing ,115168,557110,2,2014-02-14,T,41684 
4, Lightning Returns: Final Fantasy XIII , X360 , Square Enix , Role-Playing ,95324,102270,13,2014-02-14,T,41684 
5, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,81734,17405160,22,2014-02-14,M,41684 
6, Call of Duty: Ghosts , PS3 , Activision , Shooter ,72031,8119698,15,2014-02-14,M,41684 
7, Minecraft , X360 , Microsoft Game Studios , Adventure ,69302,3630073,37,2014-02-14,E10+,41684 
8, The LEGO Movie Videogame , PS3 , Warner Bros. Interactive Entertainment , Action ,69152,69152,2,2014-02-14,E10+,41684 
9, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,64216,10513354,19,2014-02-14,E,41684 
10, Call of Duty: Ghosts , X360 , Activision , Shooter ,60400,8203472,15,2014-02-14,M,41684 
11, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,53814,13434805,22,2014-02-14,M,41684 
12, The LEGO Movie Videogame , PS4 , Warner Bros. Interactive Entertainment , Action ,53537,53537,2,2014-02-14,E10+,41684 
13, Bravely Default: Flying Fairy , 3DS , Nintendo , Role-Playing ,48033,718598,71,2014-02-14,T,41684 
14, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,45809,1608588,14,2014-02-14,E,41684 
15, Fable Anniversary , X360 , Microsoft Game Studios , Role-Playing ,43965,173651,2,2014-02-14,M,41684 
16, Call of Duty: Ghosts , PS4 , Activision , Shooter ,42454,1893528,14,2014-02-14,M,41684 
17, The LEGO Movie Videogame , XOne , Warner Bros. Interactive Entertainment , Action ,39519,39519,2,2014-02-14,E10+,41684 
18, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,39190,2248200,11,2014-02-14,E,41684 
19, Donkey Kong Country: Tropical Freeze , WiiU , Nintendo , Platform ,38265,38265,1,2014-02-14,E,41684 
20, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,37742,5907328,21,2014-02-14,E,41684 
21, Tomb Raider: Definitive Edition , PS4 , Square Enix , Action ,36858,279125,3,2014-02-14,M,41684 
22, Battlefield 4 , PS4 , Electronic Arts , Shooter ,36136,1515934,14,2014-02-14,M,41684 
23, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,35401,2951154,16,2014-02-14,M,41684 
24, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,34730,1455601,14,2014-02-14,M,41684 
25, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,31268,1411117,14,2014-02-14,M,41684 
26, The LEGO Movie Videogame , WiiU , Warner Bros. Interactive Entertainment , Action ,31029,31029,2,2014-02-14,E10+,41684 
27, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,29624,4531863,36,2014-02-14,M,41684 
28, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,28956,2353561,16,2014-02-14,M,41684 
29, New Super Mario Bros. U , WiiU , Nintendo , Action ,28656,3688610,65,2014-02-14,E,41684 
30, Super Mario 3D World , WiiU , Nintendo , Platform ,27107,1822399,13,2014-02-14,E,41684 
1, Knack , PS4 , Sony Computer Entertainment America , Action ,329584,926241,15,2014-02-21,E10+,41691 
2, Donkey Kong Country: Tropical Freeze , WiiU , Nintendo , Platform ,195143,233408,2,2014-02-21,E,41691 
3, Yakuza: Ishin , PS3 , Sega , Action ,138294,138294,1,2014-02-21,M,41691 
4, The LEGO Movie Videogame , X360 , Warner Bros. Interactive Entertainment , Action ,89248,211880,3,2014-02-21,E10+,41691 
5, Lightning Returns: Final Fantasy XIII , PS3 , Square Enix , Role-Playing ,81242,780063,14,2014-02-21,T,41691 
6, Yakuza: Ishin , PS4 , Sega , Action ,78736,78736,1,2014-02-21,M,41691 
7, Minecraft , X360 , Microsoft Game Studios , Adventure ,72629,3702702,38,2014-02-21,E10+,41691 
8, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,68735,17473895,23,2014-02-21,M,41691 
9, Killzone: Shadow Fall , PS4 , Sony Computer Entertainment , Action ,66095,1521696,15,2014-02-21,M,41691 
10, Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi , 3DS , Square Enix , Role-Playing ,65996,623106,3,2014-02-21,T,41691 
11, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,64621,10577975,20,2014-02-21,E,41691 
12, Call of Duty: Ghosts , PS3 , Activision , Shooter ,64003,8183701,16,2014-02-21,M,41691 
13, Battlefield 4 , PS4 , Electronic Arts , Shooter ,59123,1575057,15,2014-02-21,M,41691 
14, Call of Duty: Ghosts , PS4 , Activision , Shooter ,55187,1948715,15,2014-02-21,M,41691 
15, The LEGO Movie Videogame , PS3 , Warner Bros. Interactive Entertainment , Action ,54448,123600,3,2014-02-21,E10+,41691 
16, Rayman Legends , PS4 , Ubisoft , Platform ,53665,53665,1,2014-02-21,E10+,41691 
17, FIFA Soccer 14 , PS4 , Electronic Arts , Sports ,53602,1662190,15,2014-02-21,E,41691 
18, Call of Duty: Ghosts , X360 , Activision , Shooter ,51533,8255005,16,2014-02-21,M,41691 
19, Tomb Raider: Definitive Edition , PS4 , Square Enix , Action ,48669,327794,4,2014-02-21,M,41691 
20, Grand Theft Auto V , X360 , Take-Two Interactive , Action ,45340,13480145,23,2014-02-21,M,41691 
21, Kuroko's Basketball: Miracle Game , 3DS , Namco Bandai Games , Action ,44253,44253,1,2014-02-21,E,41691 
22, FIFA Soccer 14 , PS3 , Electronic Arts , Sports ,42688,5950016,22,2014-02-21,E,41691 
23, Assassin's Creed IV: Black Flag , PS4 , Ubisoft , Action ,38921,1450038,15,2014-02-21,M,41691 
24, Assassin's Creed IV: Black Flag , PS3 , Ubisoft , Action ,38499,2989653,17,2014-02-21,M,41691 
25, Youkai Watch , 3DS , Level 5 , Role-Playing ,34378,464197,33,2014-02-21,M,41691 
26, Gran Turismo 6 , PS3 , Sony Computer Entertainment America , Racing ,34168,2282368,12,2014-02-21,E,41691 
27, The Last of Us , PS3 , Sony Computer Entertainment America , Adventure ,29902,4561765,37,2014-02-21,M,41691 
28, Bravely Default: Flying Fairy , 3DS , Nintendo , Role-Playing ,28109,746707,72,2014-02-21,T,41691 
29, Battlefield 4 , PS3 , Electronic Arts , Shooter ,27552,2644376,17,2014-02-21,M,41691 
30, Assassin's Creed IV: Black Flag , X360 , Ubisoft , Action ,27270,2380831,17,2014-02-21,M,41691 
1, Thief , PS4 , Square Enix , Action ,306586,306586,1,2014-02-28,M,41698 
2, Thief , XOne , Square Enix , Action ,168704,168704,1,2014-02-28,M,41698 
3, Tales of Symphonia Chronicles , PS3 , Namco Bandai Games , Role-Playing ,135549,252851,21,2014-02-28,T,41698 
4, Harvest Moon: Linking The New World , 3DS , Marvelous Interactive , Simulation ,125973,125973,1,2014-02-28,E,41698 
5, Plants vs Zombies: Garden Warfare , XOne , Electronic Arts , Action ,88460,88460,1,2014-02-28,E10+,41698 
6, Thief , PS3 , Square Enix , Action ,85270,85270,1,2014-02-28,M,41698 
7, Plants vs Zombies: Garden Warfare , X360 , Electronic Arts , Action ,84232,84232,1,2014-02-28,E10+,41698 
8, Thief , X360 , Square Enix , Action ,79765,79765,1,2014-02-28,M,41698 
9, Donkey Kong Country: Tropical Freeze , WiiU , Nintendo , Platform ,75295,308703,3,2014-02-28,E,41698 
10, The LEGO Movie Videogame , X360 , Warner Bros. Interactive Entertainment , Action ,67204,279084,4,2014-02-28,E10+,41698 
11, Knack , PS4 , Sony Computer Entertainment America , Action ,64391,990632,16,2014-02-28,E10+,41698 
12, Castlevania: Lords of Shadow 2 , PS3 , Konami Digital Entertainment , Action ,64147,64147,1,2014-02-28,M,41698 
13, Minecraft , X360 , Microsoft Game Studios , Adventure ,64061,3766763,39,2014-02-28,E10+,41698 
14, Pokemon X/Y , 3DS , Nintendo , Role-Playing ,61188,10639163,21,2014-02-28,E,41698 
15, Kaseki Horider: Mugen Gear , 3DS , Nintendo , Role-Playing ,58850,58850,1,2014-02-28,T,41698 
16, Yakuza: Ishin , PS3 , Sega , Action ,55232,193526,2,2014-02-28,M,41698 
17, Grand Theft Auto V , PS3 , Take-Two Interactive , Action ,54561,17528456,24,2014-02-28,M,41698 
